rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
63	BTN1A1	ENSG00000124557	Q13410	core_surfaceome	safety_first	0.434466	1.000000		0		0.400000	0.336178	0.822263	0.085343	0.657071	not_available		0.936182	0.048000	0.050427	0.180898	-0.023896	0.085419		0.093618	0.329703	0.714787	0.000000	0.303333	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
64	SLC1A5	ENSG00000105281	Q15758	core_surfaceome	safety_first	0.433637	1.000000		0		0.600000	0.964378	0.929870	0.470501	0.938513	not_available		0.221421	0.072000	0.144657	0.204571	-0.131740	0.122007		0.022142	0.947050	0.828720	0.850000	0.615278	0.745477	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
65	NT5E	ENSG00000135318	P21589	core_surfaceome	safety_first	0.431680	1.000000		0		0.600000	0.837106	0.935065	0.599629	0.969257	not_available		0.702923	0.072000	0.125566	0.205714	-0.167896	0.126003		0.070292	0.839777	0.835250	0.900000	0.663939	0.920000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
66	SLC3A2	ENSG00000168003	P08195	core_surfaceome	safety_first	0.431229	1.000000		0		0.600000	0.966976	0.757514	0.599629	0.889883	not_available		0.997410	0.072000	0.145046	0.166653	-0.167896	0.115685		0.099741	0.948275	0.666085	0.900000	0.540741	0.970000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
67	HLA-DRB1	ENSG00000196126	P01911	core_surfaceome	safety_first	0.430123	1.000000		0		0.400000	0.989610	0.936549	0.470501	0.505869	not_available		0.936182	0.048000	0.148442	0.206041	-0.131740	0.065763		0.093618	0.968497	0.838516	0.850000	0.238889	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
68	ITGA2	ENSG00000164171	P17301	core_surfaceome	safety_first	0.429847	1.000000		0		0.400000	0.808163	0.995918	0.470501	0.612633	not_available		0.936182	0.048000	0.121224	0.219102	-0.131740	0.079642		0.093618	0.809759	0.957217	0.850000	0.272727	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
69	ICAM1	ENSG00000090339	P05362	core_surfaceome	safety_first	0.429478	1.000000		0		0.600000	0.928015	0.852319	0.470501	0.529905	not_available		0.936182	0.072000	0.139202	0.187510	-0.131740	0.068888		0.093618	0.920037	0.742894	0.850000	0.250000	0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
70	PROM1	ENSG00000007062	O43490	core_surfaceome	safety_first	0.428835	1.000000		0		0.600000	0.832653	0.966976	0.599629	0.963108	not_available		0.618942	0.072000	0.124898	0.212735	-0.167896	0.125204		0.061894	0.834954	0.876141	0.900000	0.654167	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
71	MYOF	ENSG00000138119	Q9NZM1	core_surfaceome	safety_first	0.428461	1.000000		0		0.600000	0.932096	0.975881	0.470501	0.994969	not_available		0.043470	0.072000	0.139814	0.214694	-0.131740	0.129346		0.004347	0.922560	0.889388	0.850000	0.741667	0.580522	watchlist_uncorrected_tme_correlation	D	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
72	GPR160	ENSG00000173890	Q9UJ42	core_surfaceome	safety_first	0.427534	1.000000		0		0.600000	0.943970	0.928015	0.364564	0.742873	not_available		0.152793	0.072000	0.141595	0.204163	-0.102078	0.096573		0.015279	0.930278	0.825714	0.800000	0.443333	0.731684	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
73	CD82	ENSG00000085117	P27701	core_surfaceome	safety_first	0.426870	1.000000		0		0.400000	0.962523	0.935436	0.364564	0.549189	not_available		0.593785	0.048000	0.144378	0.205796	-0.102078	0.071395		0.059379	0.946085	0.837106	0.800000	0.257879	0.853007	high_purity_adjusted_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
74	FAS	ENSG00000026103	P25445	core_surfaceome	safety_first	0.424462	1.000000		0		0.600000	0.785900	0.874954	0.470501	0.911683	not_available		0.553089	0.072000	0.117885	0.192490	-0.131740	0.118519		0.055309	0.786976	0.767087	0.850000	0.568611	0.831968	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
75	EDAR	ENSG00000135960	Q9UNE0	core_surfaceome	safety_first	0.424303	1.000000		0		0.400000	0.572542	0.971058	0.190353	0.393516	not_available		0.789308	0.048000	0.085881	0.213633	-0.053299	0.051157		0.078931	0.574545	0.883414	0.160325	0.203889	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	gi_epithelial	lower_risk_by_current_normal_expression
76	IFITM1	ENSG00000185885	P13164	core_surfaceome	safety_first	0.424298	1.000000		0		0.400000	0.994434	0.918738	0.364564	0.932923	not_available		0.058084	0.048000	0.149165	0.202122	-0.102078	0.121280		0.005808	0.971874	0.817699	0.800000	0.604167	0.617372	watchlist_uncorrected_tme_correlation	D	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
77	HLA-DOA	ENSG00000204252	P06340	core_surfaceome	safety_first	0.423925	1.000000		0		0.400000	0.757328	0.939518	0.364564	0.493013	not_available		0.936182	0.048000	0.113599	0.206694	-0.102078	0.064092		0.093618	0.764341	0.840371	0.800000	0.235000	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
78	CD55	ENSG00000196352	P08174	core_surfaceome	safety_first	0.423487	1.000000		0		0.400000	0.986271	0.991837	0.470501	0.663779	not_available		0.547910	0.048000	0.147941	0.218204	-0.131740	0.086291		0.054791	0.964935	0.927087	0.850000	0.312500	0.820000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
79	HLA-C	ENSG00000204525	P10321	core_surfaceome	safety_first	0.423279	0.870000	P	1	P	0.400000	0.998145	0.948423	0.470501		not_available		0.936182	0.048000	0.149722	0.208653	-0.131740			0.093618	0.975807	0.847570	0.850000		0.962500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
80	ITGA3	ENSG00000005884	P26006	core_surfaceome	safety_first	0.422107	1.000000		0		0.600000	0.958813	0.896846	0.599629	0.976244	not_available		0.499630	0.072000	0.143822	0.197306	-0.167896	0.126912		0.049963	0.942820	0.796735	0.900000	0.673611	0.782500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
81	NMUR2	ENSG00000132911	Q9GZQ4	core_surfaceome	safety_first	0.421094	1.000000		0		0.600000	0.473469	0.830427	0.178108	0.786193	not_available		0.430448	0.072000	0.071020	0.182694	-0.049870	0.102205		0.043045	0.472208	0.720408	0.117987	0.459722	0.760942	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	lower_risk_by_current_normal_expression
82	LRRC26	ENSG00000184709	Q2I0M4	core_surfaceome	safety_first	0.420443	1.000000		0		0.400000	0.687755	0.644898	0.290167	0.884852	not_available		0.936182	0.048000	0.103163	0.141878	-0.081247	0.115031		0.093618	0.696197	0.606419	0.700000	0.536667	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
83	ANO1	ENSG00000131620	Q5XXA6	core_surfaceome	safety_first	0.420331	1.000000		0		0.600000	0.941002	0.953618	0.599629	0.974287	not_available		0.386238	0.072000	0.141150	0.209796	-0.167896	0.126657		0.038624	0.928942	0.852950	0.900000	0.670370	0.753477	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
84	CD84	ENSG00000066294	Q9UIB8	core_surfaceome	safety_first	0.419803	1.000000		0		0.600000	0.648980	0.829685	0.470501	0.928731	not_available		0.789308	0.072000	0.097347	0.182531	-0.131740	0.120735		0.078931	0.652152	0.719889	0.850000	0.593939	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
85	HFE	ENSG00000010704	Q30201	core_surfaceome	safety_first	0.419470	1.000000		0		0.600000	0.715399	0.859740	0.599629	0.916713	not_available		0.997410	0.072000	0.107310	0.189143	-0.167896	0.119173		0.099741	0.719091	0.750093	0.900000	0.575556	0.970000	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
86	ULBP3	ENSG00000131019	Q9BZM4	core_surfaceome	safety_first	0.418835	1.000000		0		0.400000	0.614471	0.972171	0.263636	0.405813	not_available		0.858491	0.048000	0.092171	0.213878	-0.073818	0.052756		0.085849	0.619276	0.884156	0.600000	0.206667	0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
87	LY75	ENSG00000054219	O60449	core_surfaceome	safety_first	0.418221	1.000000		0		0.400000	0.817440	0.928757	0.364564	0.397988	not_available		0.936182	0.048000	0.122616	0.204327	-0.102078	0.051738		0.093618	0.818887	0.826085	0.800000	0.205556	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
88	PODXL	ENSG00000128567	O00592	core_surfaceome	safety_first	0.417994	1.000000		0		0.600000	0.910946	0.882004	0.599629	0.802124	not_available		0.789308	0.072000	0.136642	0.194041	-0.167896	0.104276		0.078931	0.903822	0.774694	0.900000	0.469444	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
89	FXYD5	ENSG00000089327	Q96DB9	core_surfaceome	safety_first	0.417827	1.000000		0		0.200000	0.990724	0.992950	0.470501	0.670766	not_available		0.713097	0.024000	0.148609	0.218449	-0.131740	0.087200		0.071310	0.968831	0.934137	0.850000	0.318788	0.924967	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
90	HLA-DQB2	ENSG00000232629	P05538	core_surfaceome	safety_first	0.417378	1.000000		0		0.400000	0.704638	0.969202	0.470501	0.681386	not_available		0.936182	0.048000	0.105696	0.213224	-0.131740	0.088580		0.093618	0.710891	0.880594	0.850000	0.333333	0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
91	CD70	ENSG00000125726	P32970	core_surfaceome	safety_first	0.417209	0.870000	P	1	P	0.400000	0.558442	0.967718	0.216512		not_available		0.789308	0.048000	0.083766	0.212898	-0.060623			0.078931	0.558256	0.877848	0.219072		0.932500	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	lower_risk_by_current_normal_expression
92	CD48	ENSG00000117091	P09326	core_surfaceome	safety_first	0.416654	1.000000		0		0.600000	0.826716	0.752876	0.364564	0.667691	not_available		0.702923	0.072000	0.124007	0.165633	-0.102078	0.086800		0.070292	0.830464	0.662078	0.800000	0.316667	0.920000	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
93	SLC6A14	ENSG00000268104	Q9UN76	core_surfaceome	safety_first	0.416347	1.000000		0		0.600000	0.710575	0.968089	0.470501	0.705422	not_available		0.648169	0.072000	0.106586	0.212980	-0.131740	0.091705		0.064817	0.715788	0.877996	0.850000	0.390000	0.878017	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
94	F11R	ENSG00000158769	Q9Y624	core_surfaceome	safety_first	0.416010	1.000000		0		0.400000	0.974397	0.992208	0.599629	0.934600	not_available		0.499630	0.048000	0.146160	0.218286	-0.167896	0.121498		0.049963	0.954360	0.929314	0.900000	0.608333	0.782500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
95	HLA-DQA1	ENSG00000196735	P01909	core_surfaceome	safety_first	0.415614	1.000000		0		0.400000	0.926160	0.893878	0.470501	0.539687	not_available		0.936182	0.048000	0.138924	0.196653	-0.131740	0.070159		0.093618	0.918275	0.793469	0.850000	0.253030	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
96	TNFRSF9	ENSG00000049249	Q07011	core_surfaceome	safety_first	0.415525	0.870000	P	1	P	0.600000	0.567718	0.901670	0.312987		not_available		0.936182	0.072000	0.085158	0.198367	-0.087636			0.093618	0.568367	0.800482	0.750000		0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	immune	moderate_off_tumor_risk
97	OR2I1	ENSG00000237988	Q8NGU4	core_surfaceome	safety_first	0.414402	0.870000	P	1	P	0.400000	0.780705	0.999629	0.218553		not_available		0.367000	0.048000	0.117106	0.219918	-0.061195			0.036700	0.783952	0.998033	0.221577		0.751038	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	kidney	lower_risk_by_current_normal_expression
98	SLC6A6	ENSG00000131389	P31641	core_surfaceome	safety_first	0.413868	1.000000		0		0.400000	0.852690	0.853432	0.364564	0.798211	not_available		0.485202	0.048000	0.127903	0.187755	-0.102078	0.103767		0.048520	0.859295	0.744304	0.800000	0.468333	0.779509	watchlist_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
99	SIGLEC15	ENSG00000197046	Q6ZMC9	core_surfaceome	safety_first	0.413716	0.870000	P	1	P	0.400000	0.524675	0.941744	0.188868		not_available		0.789308	0.048000	0.078701	0.207184	-0.052883			0.078931	0.524750	0.843043	0.152532		0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	gi_epithelial	lower_risk_by_current_normal_expression
100	CD109	ENSG00000156535	Q6YHK3	core_surfaceome	safety_first	0.413651	1.000000		0		0.600000	0.598516	0.857885	0.470501	0.958357	not_available		0.702923	0.072000	0.089777	0.188735	-0.131740	0.124586		0.070292	0.602115	0.748609	0.850000	0.650000	0.920000	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
101	CD46	ENSG00000117335	P15529	core_surfaceome	safety_first	0.413198	1.000000		0		0.600000	0.979221	0.905195	0.599629	0.870039	not_available		0.499630	0.072000	0.146883	0.199143	-0.167896	0.113105		0.049963	0.958701	0.803451	0.900000	0.524242	0.782500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
102	ADAM10	ENSG00000137845	O14672	core_surfaceome	safety_first	0.412554	1.000000		0		0.600000	0.954360	0.998887	0.832282	0.900503	not_available		0.936182	0.072000	0.143154	0.219755	-0.233039	0.117065		0.093618	0.939369	0.976994	1.000000	0.554722	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
103	ATP1B3	ENSG00000069849	P54709	core_surfaceome	safety_first	0.412483	1.000000		0		0.600000	0.976252	0.950278	0.832282	0.956959	not_available		0.936182	0.072000	0.146438	0.209061	-0.233039	0.124405		0.093618	0.955993	0.849981	1.000000	0.648333	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
104	SEMA4B	ENSG00000185033	Q9NPR2	core_surfaceome	safety_first	0.411743	1.000000		0		0.400000	0.954731	0.879777	0.599629	0.778927	not_available		0.936182	0.048000	0.143210	0.193551	-0.167896	0.101261		0.093618	0.939481	0.771874	0.900000	0.451111	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
105	GJB4	ENSG00000189433	Q9NTQ9	core_surfaceome	safety_first	0.410911	1.000000		0		0.400000	0.548423	0.955844	0.191466	0.780324	not_available		0.225305	0.048000	0.082263	0.210286	-0.053610	0.101442		0.022531	0.549870	0.855696	0.171150	0.453333	0.745569	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	immune	lower_risk_by_current_normal_expression
