rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
62	IFNGR2	ENSG00000159128	P38484	core_surfaceome	novelty_focused	0.548413	1.000000		0		0.400000	0.950649	0.956957	0.364564	0.441587	not_available		0.936182	0.068000	0.171117	0.191391	-0.065622	0.061822		0.121704	0.936809	0.858627	0.800000	0.217778	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
63	ITGA3	ENSG00000005884	P26006	core_surfaceome	novelty_focused	0.547648	1.000000		0		0.600000	0.958813	0.896846	0.599629	0.976244	not_available		0.499630	0.102000	0.172586	0.179369	-0.107933	0.136674		0.064952	0.942820	0.796735	0.900000	0.673611	0.782500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
64	EPHA2	ENSG00000142627	P29317	core_surfaceome	novelty_focused	0.545887	0.860000	P	1	P	0.600000	0.935065	0.926902	0.599629		not_available		0.936182	0.102000	0.168312	0.185380	-0.107933			0.121704	0.924378	0.823377	0.900000		0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
65	ADAM12	ENSG00000148848	O43184	core_surfaceome	novelty_focused	0.543008	1.000000		0		0.600000	0.628200	0.974026	0.263636	0.762717	not_available		0.567703	0.102000	0.113076	0.194805	-0.047455	0.106780		0.073801	0.630260	0.887718	0.600000	0.450000	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
66	GRIN2D	ENSG00000105464	O15399	core_surfaceome	novelty_focused	0.542296	1.000000		0		0.400000	0.755844	1.000000	0.234879	0.617663	not_available		0.723455	0.068000	0.136052	0.200000	-0.042278	0.086473		0.094049	0.761354	0.998813	0.251113	0.274722	0.930000	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
67	HLA-DRB1	ENSG00000196126	P01911	core_surfaceome	novelty_focused	0.541275	1.000000		0		0.400000	0.989610	0.936549	0.470501	0.505869	not_available		0.936182	0.068000	0.178130	0.187310	-0.084690	0.070822		0.121704	0.968497	0.838516	0.850000	0.238889	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
68	ANO1	ENSG00000131620	Q5XXA6	core_surfaceome	novelty_focused	0.540782	1.000000		0		0.600000	0.941002	0.953618	0.599629	0.974287	not_available		0.386238	0.102000	0.169380	0.190724	-0.107933	0.136400		0.050211	0.928942	0.852950	0.900000	0.670370	0.753477	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
69	CD44	ENSG00000026508	P16070	core_surfaceome	novelty_focused	0.540345	1.000000		0		0.600000	0.988868	0.988868	0.364564	0.840973	not_available		0.080466	0.102000	0.177996	0.197774	-0.065622	0.117736		0.010461	0.967013	0.918998	0.800000	0.508333	0.682500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
70	IL10RB	ENSG00000243646	Q08334	core_surfaceome	novelty_focused	0.538712	1.000000		0		0.400000	0.909462	0.908349	0.364564	0.494690	not_available		0.936182	0.068000	0.163703	0.181670	-0.065622	0.069257		0.121704	0.902746	0.805900	0.800000	0.235833	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
71	SEMA4B	ENSG00000185033	Q9NPR2	core_surfaceome	novelty_focused	0.538627	1.000000		0		0.400000	0.954731	0.879777	0.599629	0.778927	not_available		0.936182	0.068000	0.171852	0.175955	-0.107933	0.109050		0.121704	0.939481	0.771874	0.900000	0.451111	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
72	CD46	ENSG00000117335	P15529	core_surfaceome	novelty_focused	0.538123	1.000000		0		0.600000	0.979221	0.905195	0.599629	0.870039	not_available		0.499630	0.102000	0.176260	0.181039	-0.107933	0.121805		0.064952	0.958701	0.803451	0.900000	0.524242	0.782500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
73	SLC1A5	ENSG00000105281	Q15758	core_surfaceome	novelty_focused	0.537048	1.000000		0		0.600000	0.964378	0.929870	0.470501	0.938513	not_available		0.221421	0.102000	0.173588	0.185974	-0.084690	0.131392		0.028785	0.947050	0.828720	0.850000	0.615278	0.745477	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
74	SLC40A1	ENSG00000138449	Q9NP59	core_surfaceome	novelty_focused	0.536468	1.000000		0		0.600000	0.971800	0.898330	0.364564	0.547513	not_available		0.529597	0.102000	0.174924	0.179666	-0.065622	0.076652		0.068848	0.951354	0.797662	0.800000	0.256667	0.807655	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
75	CPD	ENSG00000108582	O75976	core_surfaceome	novelty_focused	0.535883	1.000000		0		0.400000	0.914657	0.970130	0.364564	0.515931	not_available		0.789308	0.068000	0.164638	0.194026	-0.065622	0.072230		0.102610	0.907904	0.882301	0.800000	0.242778	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
76	ITGA2	ENSG00000164171	P17301	core_surfaceome	novelty_focused	0.535435	1.000000		0		0.400000	0.808163	0.995918	0.470501	0.612633	not_available		0.936182	0.068000	0.145469	0.199184	-0.084690	0.085769		0.121704	0.809759	0.957217	0.850000	0.272727	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
77	CD4	ENSG00000010610	P01730	core_surfaceome	novelty_focused	0.535110	1.000000		0		0.600000	0.886827	0.831169	0.599629	0.667691	not_available		0.936182	0.102000	0.159629	0.166234	-0.107933	0.093477		0.121704	0.885195	0.720853	0.900000	0.316667	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
78	ITGB2	ENSG00000160255	P05107	core_surfaceome	novelty_focused	0.533349	1.000000		0		0.600000	0.920223	0.772542	0.470501	0.529905	not_available		0.936182	0.102000	0.165640	0.154508	-0.084690	0.074187		0.121704	0.911577	0.677217	0.850000	0.250000	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
79	FAS	ENSG00000026103	P25445	core_surfaceome	novelty_focused	0.533300	1.000000		0		0.600000	0.785900	0.874954	0.470501	0.911683	not_available		0.553089	0.102000	0.141462	0.174991	-0.084690	0.127636		0.071902	0.786976	0.767087	0.850000	0.568611	0.831968	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
80	PTPRK	ENSG00000152894	Q15262	core_surfaceome	novelty_focused	0.533009	1.000000		0		0.600000	0.923933	0.978850	0.832282	0.829514	not_available		0.789308	0.102000	0.166308	0.195770	-0.149811	0.116132		0.102610	0.916772	0.898516	1.000000	0.494242	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
81	CD84	ENSG00000066294	Q9UIB8	core_surfaceome	novelty_focused	0.532696	1.000000		0		0.600000	0.648980	0.829685	0.470501	0.928731	not_available		0.789308	0.102000	0.116816	0.165937	-0.084690	0.130022		0.102610	0.652152	0.719889	0.850000	0.593939	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
82	LRP5	ENSG00000162337	O75197	core_surfaceome	novelty_focused	0.531851	1.000000		0		0.400000	0.956586	0.946939	0.599629	0.632197	not_available		0.936182	0.068000	0.172185	0.189388	-0.107933	0.088508		0.121704	0.941076	0.846865	0.900000	0.283333	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
83	TNFRSF10A	ENSG00000104689	O00220	core_surfaceome	novelty_focused	0.531408	1.000000		0		0.400000	0.766234	0.982931	0.364564	0.520123	not_available		0.936182	0.068000	0.137922	0.196586	-0.065622	0.072817		0.121704	0.771317	0.908126	0.800000	0.245556	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
84	CXADR	ENSG00000154639	P78310	core_surfaceome	novelty_focused	0.530319	1.000000		0		0.600000	0.843414	0.940631	0.599629	0.875070	not_available		0.567703	0.102000	0.151815	0.188126	-0.107933	0.122510		0.073801	0.849833	0.841558	0.900000	0.527778	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
85	CEMIP2	ENSG00000135048	Q9UHN6	core_surfaceome	novelty_focused	0.530213	1.000000		0		0.400000	0.923562	0.810390	0.599629	0.994410	not_available		0.789308	0.068000	0.166241	0.162078	-0.107933	0.139217		0.102610	0.916735	0.705974	0.900000	0.741212	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
86	FCGR1A	ENSG00000150337	P12314	core_surfaceome	novelty_focused	0.529879	0.860000	P	1	P	0.600000	0.759555	0.899814	0.470501		not_available		0.936182	0.102000	0.136720	0.179963	-0.084690			0.121704	0.766605	0.798479	0.850000		0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
87	F11R	ENSG00000158769	Q9Y624	core_surfaceome	novelty_focused	0.529696	1.000000		0		0.400000	0.974397	0.992208	0.599629	0.934600	not_available		0.499630	0.068000	0.175391	0.198442	-0.107933	0.130844		0.064952	0.954360	0.929314	0.900000	0.608333	0.782500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
88	SLC7A5	ENSG00000103257	Q01650	core_surfaceome	novelty_focused	0.526360	1.000000		0		0.600000	0.897959	0.840816	0.364564	0.973449	not_available		0.183870	0.102000	0.161633	0.168163	-0.065622	0.136283		0.023903	0.892486	0.730315	0.800000	0.670000	0.739228	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
89	HLA-DQA1	ENSG00000196735	P01909	core_surfaceome	novelty_focused	0.526054	1.000000		0		0.400000	0.926160	0.893878	0.470501	0.539687	not_available		0.936182	0.068000	0.166709	0.178776	-0.084690	0.075556		0.121704	0.918275	0.793469	0.850000	0.253030	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
90	PTPRH	ENSG00000080031	Q9HD43	core_surfaceome	novelty_focused	0.525639	0.860000	P	1	P	0.600000	0.821892	0.825603	0.364564		not_available		0.789308	0.102000	0.147941	0.165121	-0.065622			0.102610	0.823896	0.717551	0.800000		0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
91	MYOF	ENSG00000138119	Q9NZM1	core_surfaceome	novelty_focused	0.525210	1.000000		0		0.600000	0.932096	0.975881	0.470501	0.994969	not_available		0.043470	0.102000	0.167777	0.195176	-0.084690	0.139296		0.005651	0.922560	0.889388	0.850000	0.741667	0.580522	watchlist_uncorrected_tme_correlation	D	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
92	ALPP	ENSG00000163283	P05187	core_surfaceome	novelty_focused	0.525063	1.000000		0		0.600000	0.456401	0.768460	0.236178	0.843767	not_available		0.858491	0.102000	0.082152	0.153692	-0.042512	0.118127		0.111604	0.455102	0.673395	0.254685	0.513636	0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	lower_risk_by_current_normal_expression
93	DSG2	ENSG00000046604	Q14126	core_surfaceome	novelty_focused	0.524224	1.000000		0		0.600000	0.921336	0.993692	0.832282	0.982672	not_available		0.537551	0.102000	0.165840	0.198738	-0.149811	0.137574		0.069882	0.914471	0.934991	1.000000	0.696296	0.812500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
94	CSF1R	ENSG00000182578	P07333	core_surfaceome	novelty_focused	0.523930	1.000000		0		0.600000	0.824490	0.505751	0.364564	0.967021	not_available		0.789308	0.102000	0.148408	0.101150	-0.065622	0.135383		0.102610	0.826865	0.525566	0.800000	0.661667	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
95	CD55	ENSG00000196352	P08174	core_surfaceome	novelty_focused	0.523363	1.000000		0		0.400000	0.986271	0.991837	0.470501	0.663779	not_available		0.547910	0.068000	0.177529	0.198367	-0.084690	0.092929		0.071228	0.964935	0.927087	0.850000	0.312500	0.820000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
96	TNFRSF9	ENSG00000049249	Q07011	core_surfaceome	novelty_focused	0.523127	0.860000	P	1	P	0.600000	0.567718	0.901670	0.312987		not_available		0.936182	0.102000	0.102189	0.180334	-0.056338			0.121704	0.568367	0.800482	0.750000		0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	immune	moderate_off_tumor_risk
97	ERBB3	ENSG00000065361	P21860	core_surfaceome	novelty_focused	0.522990	1.000000		0		0.600000	0.931354	0.949907	0.832282	0.995528	not_available		0.567703	0.102000	0.167644	0.189981	-0.149811	0.139374		0.073801	0.921818	0.849759	1.000000	0.744074	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
98	CLDN7	ENSG00000181885	O95471	core_surfaceome	novelty_focused	0.522420	1.000000		0		0.400000	0.951763	0.981447	0.599629	0.979318	not_available		0.443396	0.068000	0.171317	0.196289	-0.107933	0.137105		0.057641	0.938571	0.902301	0.900000	0.686111	0.764010	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
99	CD109	ENSG00000156535	Q6YHK3	core_surfaceome	novelty_focused	0.522170	1.000000		0		0.600000	0.598516	0.857885	0.470501	0.958357	not_available		0.702923	0.102000	0.107733	0.171577	-0.084690	0.134170		0.091380	0.602115	0.748609	0.850000	0.650000	0.920000	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
100	SLC6A14	ENSG00000268104	Q9UN76	core_surfaceome	novelty_focused	0.521852	1.000000		0		0.600000	0.710575	0.968089	0.470501	0.705422	not_available		0.648169	0.102000	0.127903	0.193618	-0.084690	0.098759		0.084262	0.715788	0.877996	0.850000	0.390000	0.878017	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
101	NRP2	ENSG00000118257	O60462	core_surfaceome	novelty_focused	0.521772	1.000000		0		0.600000	0.857514	0.744341	0.470501	0.910285	not_available		0.567703	0.102000	0.154353	0.148868	-0.084690	0.127440		0.073801	0.863822	0.655881	0.850000	0.566667	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
102	HLA-DQB2	ENSG00000232629	P05538	core_surfaceome	novelty_focused	0.521083	1.000000		0		0.400000	0.704638	0.969202	0.470501	0.681386	not_available		0.936182	0.068000	0.126835	0.193840	-0.084690	0.095394		0.121704	0.710891	0.880594	0.850000	0.333333	0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
103	CD48	ENSG00000117091	P09326	core_surfaceome	novelty_focused	0.520619	1.000000		0		0.600000	0.826716	0.752876	0.364564	0.667691	not_available		0.702923	0.102000	0.148809	0.150575	-0.065622	0.093477		0.091380	0.830464	0.662078	0.800000	0.316667	0.920000	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
104	PLAUR	ENSG00000011422	Q03405	core_surfaceome	novelty_focused	0.520455	1.000000		0		0.600000	0.965121	0.844527	0.470501	0.637786	not_available		0.547910	0.102000	0.173722	0.168905	-0.084690	0.089290		0.071228	0.947718	0.732059	0.850000	0.286667	0.820000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
