rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
2492	EPHB6	ENSG00000106123	O15197	core_surfaceome	protein_first	0.108549	0.760000	P	1	P	0.400000	0.598887	0.104267	0.832282		not_available		0.637070	0.060000	0.089833	0.018768	-0.149811			0.063707	0.602338	0.192356	1.000000		0.862500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2493	KCNS2	ENSG00000156486	Q9ULS6	core_surfaceome	protein_first	0.108259	1.000000		0		0.200000	0.266048	0.208905	0.233581	0.153717	not_available		0.059009	0.030000	0.039907	0.037603	-0.042045	0.036892		0.005901	0.262894	0.282690	0.249536	0.058333	0.619417	high_purity_adjusted_tme_correlation	D	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
2494	GRM1	ENSG00000152822	Q13255	core_surfaceome	protein_first	0.107402	1.000000		0		0.400000	0.201113	0.250835	0.832282	0.220794	not_available		0.689049	0.060000	0.030167	0.045150	-0.149811	0.052991		0.068905	0.179852	0.318497	1.000000	0.140000	0.900000	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2495	SGCG	ENSG00000102683	Q13326	core_surfaceome	protein_first	0.107395	1.000000		0		0.200000	0.294620	0.024490	0.832282	0.354108	not_available		0.936182	0.030000	0.044193	0.004408	-0.149811	0.084986		0.093618	0.292189	0.116586	1.000000	0.200000	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
2496	PTPRT	ENSG00000196090	O14522	core_surfaceome	protein_first	0.106935	1.000000		0		0.400000	0.313173	0.079406	0.832282	0.235606	not_available		0.789308	0.060000	0.046976	0.014293	-0.149811	0.056545		0.078931	0.310649	0.168052	1.000000	0.149722	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2497	OR51E2	ENSG00000167332	Q9H255	core_surfaceome	protein_first	0.106816	0.760000	P	1	P	0.400000	0.290538	0.200742	0.470501		not_available		0.261561	0.060000	0.043581	0.036134	-0.084690			0.026156	0.289777	0.274416	0.850000		0.748939	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
2498	SLC7A3	ENSG00000165349	Q8WY07	core_surfaceome	protein_first	0.106417	0.760000	P	1	P	0.400000	0.253803	0.087570	0.312987		not_available		0.233814	0.060000	0.038070	0.015763	-0.056338			0.023381	0.251651	0.177032	0.750000		0.746724	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	immune	moderate_off_tumor_risk
2499	PTGDR2	ENSG00000183134	Q9Y5Y4	core_surfaceome	protein_first	0.106240	1.000000		0		0.400000	0.464193	0.246382	0.832282	0.175797	not_available		0.398816	0.060000	0.069629	0.044349	-0.149811	0.042191		0.039882	0.464805	0.314731	1.000000	0.083333	0.754930	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2500	KCNS1	ENSG00000124134	Q96KK3	core_surfaceome	protein_first	0.105783	0.760000	P	1	P	0.600000	0.354360	0.368831	0.832282		not_available		0.206622	0.090000	0.053154	0.066390	-0.149811			0.020662	0.350891	0.418367	1.000000		0.743152	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2501	PTPRD	ENSG00000153707	P23468	core_surfaceome	protein_first	0.105731	1.000000		0		0.400000	0.471614	0.069944	0.832282	0.259363	not_available		0.499630	0.060000	0.070742	0.012590	-0.149811	0.062247		0.049963	0.469852	0.158330	1.000000	0.163333	0.782500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2502	SLC6A15	ENSG00000072041	Q9H2J7	core_surfaceome	protein_first	0.105586	1.000000		0		0.400000	0.300557	0.050093	0.832282	0.415316	not_available		0.416204	0.060000	0.045084	0.009017	-0.149811	0.099676		0.041620	0.299685	0.140668	1.000000	0.208056	0.757358	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2503	SGCA	ENSG00000108823	Q16586	core_surfaceome	protein_first	0.105317	1.000000		0		0.400000	0.596660	0.084972	0.832282	0.047513	not_available		0.789308	0.060000	0.089499	0.015295	-0.149811	0.011403		0.078931	0.600130	0.175807	1.000000	0.000000	0.932500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
2504	VN1R1	ENSG00000178201	Q9GZP7	core_surfaceome	protein_first	0.105037	0.760000	P	1	P	0.400000	0.413358	0.346197	0.832282		not_available		0.453200	0.060000	0.062004	0.062315	-0.149811			0.045320	0.414045	0.396215	1.000000		0.766165	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2505	ZACN	ENSG00000186919	Q401N2	core_surfaceome	protein_first	0.104890	0.760000	P	1	P	0.400000	0.595547	0.101670	0.832282		not_available		0.618942	0.060000	0.089332	0.018301	-0.149811			0.061894	0.597866	0.191132	1.000000		0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2506	SLC2A4	ENSG00000181856	P14672	core_surfaceome	protein_first	0.104547	1.000000		0		0.400000	0.533952	0.091651	0.832282	0.354108	not_available		0.127821	0.060000	0.080093	0.016497	-0.149811	0.084986		0.012782	0.533822	0.180891	1.000000	0.200000	0.718939	watchlist_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
2507	CLDN9	ENSG00000213937	O95484	core_surfaceome	protein_first	0.104143	0.760000	P	1	P	0.400000	0.458998	0.309833	0.832282		not_available		0.443396	0.060000	0.068850	0.055770	-0.149811			0.044340	0.458553	0.368163	1.000000		0.764010	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2508	GLRA3	ENSG00000145451	O75311	core_surfaceome	protein_first	0.104000	0.760000	P	1	P	0.600000	0.212059	0.211874	0.832282		not_available		0.689049	0.090000	0.031809	0.038137	-0.149811			0.068905	0.196067	0.285009	1.000000		0.900000	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2509	ABCA5	ENSG00000154265	Q8WWZ7	probable_surfaceome	protein_first	0.103679	1.000000		0		0.000000	0.701670	0.290167	0.832282	0.389324	not_available		0.025712	0.000000	0.105250	0.052230	-0.149811	0.093438		0.002571	0.708757	0.353210	1.000000	0.202121	0.350000	low_uncorrected_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2510	SLC17A7	ENSG00000104888	Q9P2U7	core_surfaceome	protein_first	0.103591	1.000000		0		0.400000	0.391095	0.005195	0.832282	0.505869	not_available		0.123936	0.060000	0.058664	0.000935	-0.149811	0.121409		0.012394	0.391132	0.091837	1.000000	0.238889	0.714379	watchlist_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2511	MC1R	ENSG00000258839	Q01726	core_surfaceome	protein_first	0.102874	0.760000	P	1	P	0.400000	0.591095	0.223377	0.832282		not_available		0.391232	0.060000	0.088664	0.040208	-0.149811			0.039123	0.593933	0.297551	1.000000		0.753992	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2512	NTNG1	ENSG00000162631	Q9Y2I2	core_surfaceome	protein_first	0.102655	0.760000	P	1	P	0.600000	0.322449	0.106494	0.832282		not_available		0.702923	0.090000	0.048367	0.019169	-0.149811			0.070292	0.319147	0.194174	1.000000		0.920000	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2513	GRIA2	ENSG00000120251	P42262	core_surfaceome	protein_first	0.102576	1.000000		0		0.400000	0.253061	0.041929	0.832282	0.354108	not_available		0.618942	0.060000	0.037959	0.007547	-0.149811	0.084986		0.061894	0.250742	0.133173	1.000000	0.200000	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2514	GRM4	ENSG00000124493	Q14833	core_surfaceome	protein_first	0.101785	1.000000		0		0.400000	0.297217	0.000742	0.832282	0.354108	not_available		0.618942	0.060000	0.044583	0.000134	-0.149811	0.084986		0.061894	0.296104	0.077866	1.000000	0.200000	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2515	PKHD1	ENSG00000170927	P08F94	core_surfaceome	protein_first	0.099783	1.000000		0		0.200000	0.342115	0.048980	0.599629	0.456400	not_available		0.080466	0.030000	0.051317	0.008816	-0.107933	0.109536		0.008047	0.334026	0.139258	0.900000	0.221212	0.682500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
2516	LINGO4	ENSG00000213171	Q6UY18	core_surfaceome	protein_first	0.099738	1.000000		0		0.400000	0.270315	0.116141	0.832282	0.143656	not_available		0.936182	0.060000	0.040547	0.020905	-0.149811	0.034477		0.093618	0.268831	0.200594	1.000000	0.048485	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2517	FNDC5	ENSG00000160097	Q8NAU1	probable_surfaceome	protein_first	0.099700	1.000000		0		0.000000	0.503525	0.099814	0.832282	0.649525	not_available		0.001295	0.000000	0.075529	0.017967	-0.149811	0.155886		0.000130	0.504082	0.189314	1.000000	0.295833	0.070000	watchlist_uncorrected_tme_correlation	E	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2518	PTGER3	ENSG00000050628	P43115	core_surfaceome	protein_first	0.099548	1.000000		0		0.400000	0.609647	0.158442	0.599629	0.047513	not_available		0.161117	0.060000	0.091447	0.028520	-0.107933	0.011403		0.016112	0.613451	0.236735	0.900000	0.000000	0.734010	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
2519	SLC36A2	ENSG00000186335	Q495M3	core_surfaceome	protein_first	0.098844	1.000000		0		0.400000	0.185158	0.068646	0.599629	0.354108	not_available		0.216611	0.060000	0.027774	0.012356	-0.107933	0.084986		0.021661	0.162672	0.157403	0.900000	0.200000	0.744379	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
2520	CACNA1E	ENSG00000198216	Q15878	core_surfaceome	protein_first	0.098775	0.760000	P	1	P	0.400000	0.364378	0.397774	0.832282		not_available		0.386238	0.060000	0.054657	0.071599	-0.149811			0.038624	0.360148	0.440148	1.000000		0.753477	watchlist_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2521	ATP1A4	ENSG00000132681	Q13733	core_surfaceome	protein_first	0.098659	0.760000	P	1	P	0.400000	0.276438	0.028942	0.263636		not_available		0.157603	0.060000	0.041466	0.005210	-0.047455			0.015760	0.275733	0.121095	0.600000		0.733265	watchlist_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
2522	NRG4	ENSG00000169752	Q8WWG1	core_surfaceome	protein_first	0.098568	1.000000		0		0.400000	0.485714	0.094620	0.832282	0.388485	not_available		0.052534	0.060000	0.072857	0.017032	-0.149811	0.093236		0.005253	0.485603	0.184453	1.000000	0.201852	0.607655	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2523	EPHA5	ENSG00000145242	P54756	core_surfaceome	protein_first	0.097485	0.760000	P	1	P	0.600000	0.204824	0.134694	0.832282		not_available		0.789308	0.090000	0.030724	0.024245	-0.149811			0.078931	0.186308	0.216438	1.000000		0.932500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2524	GABRA4	ENSG00000109158	P48169	core_surfaceome	protein_first	0.097296	0.760000	P	1	P	0.400000	0.284230	0.299443	0.832282		not_available		0.672216	0.060000	0.042634	0.053900	-0.149811			0.067222	0.284212	0.359425	1.000000		0.892500	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2525	KCND1	ENSG00000102057	Q9NSA2	core_surfaceome	protein_first	0.097153	1.000000		0		0.200000	0.528386	0.349907	0.832282	0.270263	not_available		0.098594	0.030000	0.079258	0.062983	-0.149811	0.064863		0.009859	0.528850	0.399369	1.000000	0.170000	0.704875	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2526	MS4A15	ENSG00000166961	Q8N5U1	core_surfaceome	protein_first	0.096475	0.760000	P	1	P	0.200000	0.376994	0.389610	0.470501		not_available		0.013319	0.030000	0.056549	0.070130	-0.084690			0.001332	0.375380	0.433896	0.850000		0.320000	low_uncorrected_tme_correlation	E	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
2527	ANO5	ENSG00000171714	Q75V66	core_surfaceome	protein_first	0.096191	1.000000		0		0.400000	0.511688	0.184416	0.832282	0.047513	not_available		0.646504	0.060000	0.076753	0.033195	-0.149811	0.011403		0.064650	0.510464	0.257699	1.000000	0.000000	0.876862	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
2528	TMEM132C	ENSG00000181234	Q8N3T6	core_surfaceome	protein_first	0.096158	0.760000	P	1	P	0.400000	0.304638	0.130983	0.832282		not_available		0.936182	0.060000	0.045696	0.023577	-0.149811			0.093618	0.303878	0.211429	1.000000		0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2529	KCNJ12	ENSG00000184185	Q14500	core_surfaceome	protein_first	0.096110	1.000000		0		0.400000	0.398887	0.067532	0.832282	0.405813	not_available		0.165372	0.060000	0.059833	0.012156	-0.149811	0.097395		0.016537	0.397236	0.156809	1.000000	0.206667	0.734875	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2530	CNTNAP3B	ENSG00000154529	Q96NU0	core_surfaceome	protein_first	0.095726	1.000000		0		0.200000	0.543970	0.160668	0.832282	0.047513	not_available		0.936182	0.030000	0.081595	0.028920	-0.149811	0.011403		0.093618	0.546085	0.238850	1.000000	0.000000	0.962500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2531	SLITRK1	ENSG00000178235	Q96PX8	core_surfaceome	protein_first	0.095372	1.000000		0		0.400000	0.179592	0.108349	0.832282	0.354108	not_available		0.537551	0.060000	0.026939	0.019503	-0.149811	0.084986		0.053755	0.156178	0.195065	1.000000	0.200000	0.812500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2532	SLC6A3	ENSG00000142319	Q01959	core_surfaceome	protein_first	0.095103	1.000000		0		0.400000	0.278664	0.028200	0.832282	0.354108	not_available		0.530522	0.060000	0.041800	0.005076	-0.149811	0.084986		0.053052	0.277774	0.120983	1.000000	0.200000	0.809509	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2533	LPAR3	ENSG00000171517	Q9UBY5	core_surfaceome	protein_first	0.094842	0.760000	P	1	P	0.600000	0.355473	0.321707	0.832282		not_available		0.206622	0.090000	0.053321	0.057907	-0.149811			0.020662	0.352189	0.377273	1.000000		0.743152	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
2534	CNTN6	ENSG00000134115	Q9UQ52	core_surfaceome	protein_first	0.094823	1.000000		0		0.400000	0.229314	0.095362	0.832282	0.196758	not_available		0.858491	0.060000	0.034397	0.017165	-0.149811	0.047222		0.085849	0.219759	0.185046	1.000000	0.108333	0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2535	GPR37	ENSG00000170775	O15354	core_surfaceome	protein_first	0.094783	1.000000		0		0.400000	0.424490	0.019295	0.832282	0.405813	not_available		0.200518	0.060000	0.063673	0.003473	-0.149811	0.097395		0.020052	0.425250	0.111391	1.000000	0.206667	0.742500	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2536	STEAP4	ENSG00000127954	Q687X5	core_surfaceome	protein_first	0.094556	0.760000	P	1	P	0.200000	0.617069	0.181447	0.470501		not_available		0.013319	0.030000	0.092560	0.032660	-0.084690			0.001332	0.622319	0.255473	0.850000		0.320000	high_purity_adjusted_tme_correlation	E	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
2537	ADGRB2	ENSG00000121753	O60241	core_surfaceome	protein_first	0.094379	0.760000	P	1	P	0.600000	0.561039	0.233024	0.832282		not_available		0.054384	0.090000	0.084156	0.041944	-0.149811			0.005438	0.561132	0.305232	1.000000		0.612500	high_purity_adjusted_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2538	GPR162	ENSG00000250510	Q16538	core_surfaceome	protein_first	0.093578	1.000000		0		0.400000	0.508349	0.071985	0.832282	0.354108	not_available		0.091935	0.060000	0.076252	0.012957	-0.149811	0.084986		0.009194	0.507737	0.160779	1.000000	0.200000	0.698216	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2539	COL23A1	ENSG00000050767	Q86Y22	core_surfaceome	protein_first	0.093312	1.000000		0		0.200000	0.460482	0.247495	0.832282	0.190609	not_available		0.537551	0.030000	0.069072	0.044549	-0.149811	0.045746		0.053755	0.460983	0.316401	1.000000	0.102778	0.812500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2540	SLC6A16	ENSG00000063127	Q9GZN6	core_surfaceome	protein_first	0.093290	0.760000	P	1	P	0.400000	0.420408	0.085714	0.599629		not_available		0.403441	0.060000	0.063061	0.015429	-0.107933			0.040344	0.421503	0.176030	0.900000		0.755680	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
2541	SLC1A2	ENSG00000110436	P43004	core_surfaceome	protein_first	0.092682	1.000000		0		0.400000	0.358071	0.015584	0.832282	0.354108	not_available		0.409915	0.060000	0.053711	0.002805	-0.149811	0.084986		0.040992	0.353544	0.106160	1.000000	0.200000	0.756106	watchlist_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2542	DRD2	ENSG00000149295	P14416	core_surfaceome	protein_first	0.092552	1.000000		0		0.400000	0.373284	0.237477	0.832282	0.294019	not_available		0.130596	0.060000	0.055993	0.042746	-0.149811	0.070565		0.013060	0.370315	0.308609	1.000000	0.181667	0.720002	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2543	STX1A	ENSG00000106089	Q16623	core_surfaceome	protein_first	0.090715	1.000000		0		0.200000	0.779963	0.438590	0.832282	0.047513	not_available		0.031817	0.030000	0.116994	0.078946	-0.149811	0.011403		0.003182	0.783321	0.476067	1.000000	0.000000	0.413793	low_uncorrected_tme_correlation	D	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2544	ABCC8	ENSG00000006071	Q09428	core_surfaceome	protein_first	0.090574	1.000000		0		0.200000	0.406308	0.038219	0.832282	0.420347	not_available		0.416759	0.030000	0.060946	0.006879	-0.149811	0.100883		0.041676	0.407013	0.131874	1.000000	0.210370	0.757502	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2545	GABRQ	ENSG00000268089	Q9UN88	core_surfaceome	protein_first	0.090119	0.760000	P	1	P	0.400000	0.254545	0.293878	0.832282		not_available		0.672216	0.060000	0.038182	0.052898	-0.149811			0.067222	0.252301	0.355083	1.000000		0.892500	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2546	GPR17	ENSG00000144230	Q13304	core_surfaceome	protein_first	0.089971	1.000000		0		0.400000	0.384787	0.098701	0.832282	0.354108	not_available		0.193119	0.060000	0.057718	0.017766	-0.149811	0.084986		0.019312	0.383989	0.188312	1.000000	0.200000	0.741400	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2547	SLC5A10	ENSG00000154025	A0PJK1	core_surfaceome	protein_first	0.089146	1.000000		0		0.400000	0.289425	0.250464	0.599629	0.144774	not_available		0.138365	0.060000	0.043414	0.045084	-0.107933	0.034746		0.013836	0.288813	0.318349	0.900000	0.048611	0.725846	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
2548	CRIPTO	ENSG00000241186	P13385	core_surfaceome	protein_first	0.088916	0.760000	P	1	P	0.400000	0.530241	0.149907	0.599629		not_available		0.089900	0.060000	0.079536	0.026983	-0.107933			0.008990	0.530037	0.229536	0.900000		0.690840	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
2549	CACNA1I	ENSG00000100346	Q9P0X4	core_surfaceome	protein_first	0.088150	0.760000	P	1	P	0.600000	0.286456	0.131354	0.832282		not_available		0.601924	0.090000	0.042968	0.023644	-0.149811			0.060192	0.287532	0.211466	1.000000		0.861158	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2550	DPP10	ENSG00000175497	Q8N608	core_surfaceome	protein_first	0.087119	1.000000		0		0.400000	0.313915	0.086085	0.832282	0.147568	not_available		0.789308	0.060000	0.047087	0.015495	-0.149811	0.035416		0.078931	0.310928	0.176104	1.000000	0.051667	0.932500	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2551	ITGA10	ENSG00000143127	O75578	core_surfaceome	protein_first	0.086778	0.760000	P	1	P	0.400000	0.422263	0.074954	0.832282		not_available		0.789308	0.060000	0.063339	0.013492	-0.149811			0.078931	0.422690	0.163043	1.000000		0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
