rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
1183	OR52W1	ENSG00000175485	Q6IF63	core_surfaceome	adc_focused	0.301473	0.830000	P	1	P	0.400000	0.200186	0.821150	0.085343		not_available		0.261561	0.060000	0.048045	0.131384	-0.015362			0.026156	0.178998	0.714397	0.000000		0.748939	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1184	RTN4RL1	ENSG00000185924	Q86UN2	core_surfaceome	adc_focused	0.301349	1.000000		0		0.600000	0.413729	0.112430	0.832282	0.929570	not_available		0.858491	0.090000	0.099295	0.017989	-0.149811	0.158027		0.085849	0.414527	0.197143	1.000000	0.595000	0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1185	SLC26A3	ENSG00000091138	P40879	core_surfaceome	adc_focused	0.301326	1.000000		0		0.400000	0.506494	0.217625	0.290167	0.584405	not_available		0.378283	0.060000	0.121559	0.034820	-0.052230	0.099349		0.037828	0.506308	0.292653	0.700000	0.266667	0.752047	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1186	GABRA3	ENSG00000011677	P34903	core_surfaceome	adc_focused	0.301294	1.000000		0		0.600000	0.382931	0.339147	0.832282	0.868921	not_available		0.672216	0.090000	0.091903	0.054264	-0.149811	0.147717		0.067222	0.382486	0.388850	1.000000	0.523333	0.892500	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1187	TECTB	ENSG00000119913	Q96PL2	core_surfaceome	adc_focused	0.300780	0.830000	P	1	P	0.400000	0.193692	0.661967	0.085343		not_available		0.526082	0.060000	0.046486	0.105915	-0.015362			0.052608	0.171800	0.611948	0.000000		0.800000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1188	VAMP5	ENSG00000168899	O95183	probable_surfaceome	adc_focused	0.300655	1.000000		0		0.000000	0.912430	0.490538	0.832282	0.884852	not_available		0.025712	0.000000	0.218983	0.078486	-0.149811	0.150425		0.002571	0.905492	0.513729	1.000000	0.536667	0.350000	moderate_purity_confounded	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1189	SIGLEC1	ENSG00000088827	Q9BZZ2	core_surfaceome	adc_focused	0.300511	1.000000		0		0.400000	0.621521	0.458256	0.470501	0.270263	not_available		0.567703	0.060000	0.149165	0.073321	-0.084690	0.045945		0.056770	0.625547	0.491614	0.850000	0.170000	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1190	AOC3	ENSG00000131471	Q16853	core_surfaceome	adc_focused	0.300464	1.000000		0		0.400000	0.798701	0.160297	0.470501	0.047513	not_available		0.997410	0.060000	0.191688	0.025648	-0.084690	0.008077		0.099741	0.798738	0.238776	0.850000	0.000000	0.970000	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
1191	ADGRG1	ENSG00000205336	Q9Y653	core_surfaceome	adc_focused	0.300406	1.000000		0		0.400000	0.968831	0.893506	0.832282	0.047513	not_available		0.066593	0.060000	0.232519	0.142961	-0.149811	0.008077		0.006659	0.950130	0.791911	1.000000	0.000000	0.650000	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1192	CLEC9A	ENSG00000197992	Q6UXN8	core_surfaceome	adc_focused	0.300034	0.830000	P	1	P	0.400000	0.342857	0.434137	0.312987		not_available		0.936182	0.060000	0.082286	0.069462	-0.056338			0.093618	0.334787	0.472059	0.750000		0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	immune	moderate_off_tumor_risk
1193	TMEM67	ENSG00000164953	Q5HYA8	core_surfaceome	adc_focused	0.299994	0.830000	P	1	P	0.200000	0.699443	0.803711	0.832282		not_available		0.723455	0.030000	0.167866	0.128594	-0.149811			0.072345	0.707087	0.701596	1.000000		0.930000	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1194	TAS2R38	ENSG00000257138	P59533	core_surfaceome	adc_focused	0.299977	1.000000		0		0.400000	0.345455	0.917254	0.085343	0.047513	not_available		0.175916	0.060000	0.082909	0.146761	-0.015362	0.008077		0.017592	0.336753	0.816271	0.000000	0.000000	0.737829	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1195	NCR2	ENSG00000096264	O95944	core_surfaceome	adc_focused	0.299706	1.000000		0		0.400000	0.235807	0.696660	0.085343	0.047513	not_available		0.789308	0.060000	0.056594	0.111466	-0.015362	0.008077		0.078931	0.229555	0.628571	0.000000	0.000000	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1196	SLC15A1	ENSG00000088386	P46059	core_surfaceome	adc_focused	0.299625	1.000000		0		0.400000	0.516141	0.334694	0.599629	0.605366	not_available		0.672216	0.060000	0.123874	0.053551	-0.107933	0.102912		0.067222	0.515955	0.385121	0.900000	0.268788	0.892500	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1197	GABRR1	ENSG00000146276	P24046	core_surfaceome	adc_focused	0.299539	0.830000	P	1	P	0.400000	0.349536	0.523191	0.227087		not_available		0.618942	0.060000	0.083889	0.083711	-0.040876			0.061894	0.340705	0.539870	0.238204		0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	endothelial	lower_risk_by_current_normal_expression
1198	OR10W1	ENSG00000172772	Q8NGF6	core_surfaceome	adc_focused	0.299365	0.830000	P	1	P	0.400000	0.177922	0.807421	0.085343		not_available		0.319460	0.060000	0.042701	0.129187	-0.015362			0.031946	0.154007	0.703766	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1199	HTR1D	ENSG00000179546	P28221	core_surfaceome	adc_focused	0.299155	0.830000	P	1	P	0.400000	0.582189	0.915955	0.832282		not_available		0.518313	0.060000	0.139725	0.146553	-0.149811			0.051831	0.584082	0.815473	1.000000		0.788538	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1200	GHRHR	ENSG00000106128	Q02643	core_surfaceome	adc_focused	0.298956	0.830000	P	1	P	0.400000	0.352505	0.473098	0.206679		not_available		0.650388	0.060000	0.084601	0.075696	-0.037202			0.065039	0.348145	0.500686	0.203340		0.879508	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1201	CD200	ENSG00000091972	P41217	core_surfaceome	adc_focused	0.298831	1.000000		0		0.400000	0.719109	0.550278	0.832282	0.288709	not_available		0.789308	0.060000	0.172586	0.088044	-0.149811	0.049081		0.078931	0.722301	0.558108	1.000000	0.178889	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1202	CLEC17A	ENSG00000187912	Q6ZS10	core_surfaceome	adc_focused	0.298406	0.830000	P	1	P	0.400000	0.404453	0.483117	0.364564		not_available		0.789308	0.060000	0.097069	0.077299	-0.065622			0.078931	0.403878	0.508052	0.800000		0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1203	NTSR1	ENSG00000101188	P30989	core_surfaceome	adc_focused	0.298390	0.830000	P	1	P	0.600000	0.447124	0.346568	0.290167		not_available		0.471328	0.090000	0.107310	0.055451	-0.052230			0.047133	0.448961	0.396252	0.700000		0.773199	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1204	ANO7	ENSG00000146205	Q6IWH7	core_surfaceome	adc_focused	0.297887	1.000000		0		0.400000	0.617440	0.105380	0.290167	0.354108	not_available		0.648724	0.060000	0.148186	0.016861	-0.052230	0.060198		0.064872	0.622579	0.192876	0.700000	0.200000	0.878395	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1205	LRRC37A	ENSG00000176681	A6NMS7	core_surfaceome	adc_focused	0.297722	1.000000		0		0.200000	0.525417	0.309462	0.263636	0.270263	not_available		0.936182	0.030000	0.126100	0.049514	-0.047455	0.045945		0.093618	0.525955	0.368089	0.600000	0.170000	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
1206	SLC12A5	ENSG00000124140	Q9H2X9	core_surfaceome	adc_focused	0.297483	1.000000		0		0.400000	0.634137	0.421150	0.832282	0.584405	not_available		0.683685	0.060000	0.152193	0.067384	-0.149811	0.099349		0.068368	0.635826	0.461744	1.000000	0.266667	0.893100	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1207	CLECL1	ENSG00000184293	Q8IZS7	core_surfaceome	adc_focused	0.297287	0.830000	P	1	P	0.200000	0.503896	0.607792	0.364564		not_available		0.641879	0.030000	0.120935	0.097247	-0.065622			0.064188	0.504193	0.591503	0.800000		0.867177	high_purity_adjusted_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1208	NGFR	ENSG00000064300	P08138	core_surfaceome	adc_focused	0.297205	1.000000		0		0.600000	0.549165	0.103896	0.832282	0.762717	not_available		0.789308	0.090000	0.131800	0.016623	-0.149811	0.129662		0.078931	0.550334	0.192356	1.000000	0.450000	0.932500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1209	GALR3	ENSG00000128310	O60755	core_surfaceome	adc_focused	0.297073	0.830000	P	1	P	0.400000	0.262152	0.765492	0.085343		not_available		0.165372	0.060000	0.062916	0.122479	-0.015362			0.016537	0.259128	0.671521	0.000000		0.734875	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1210	ADGRD1	ENSG00000111452	Q6QNK2	core_surfaceome	adc_focused	0.297044	1.000000		0		0.600000	0.616327	0.212616	0.832282	0.864729	not_available		0.279134	0.090000	0.147918	0.034019	-0.149811	0.147004		0.027913	0.621206	0.285566	1.000000	0.518333	0.750000	moderate_residual_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1211	AVPR1B	ENSG00000198049	P47901	core_surfaceome	adc_focused	0.296137	1.000000		0		0.400000	0.192579	0.375139	0.085343	0.712130	not_available		0.241953	0.060000	0.046219	0.060022	-0.015362	0.121062		0.024195	0.170538	0.423265	0.000000	0.400000	0.747847	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1212	SDK1	ENSG00000146555	Q7Z5N4	core_surfaceome	adc_focused	0.296045	1.000000		0		0.400000	0.592208	0.417811	0.470501	0.642258	not_available		0.025712	0.060000	0.142130	0.066850	-0.084690	0.109184		0.002571	0.595380	0.457959	0.850000	0.290000	0.350000	high_purity_adjusted_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
1213	CLDN15	ENSG00000106404	P56746	core_surfaceome	adc_focused	0.296021	0.830000	P	1	P	0.400000	0.823748	0.329499	0.599629		not_available		0.432112	0.060000	0.197700	0.052720	-0.107933			0.043211	0.826289	0.380965	0.900000		0.761731	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1214	MADCAM1	ENSG00000099866	Q13477	core_surfaceome	adc_focused	0.295851	1.000000		0		0.200000	0.534323	0.220408	0.364564	0.523756	not_available		0.789308	0.030000	0.128238	0.035265	-0.065622	0.089039		0.078931	0.534360	0.294694	0.800000	0.248611	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1215	CHRNA10	ENSG00000129749	Q9GZZ6	core_surfaceome	adc_focused	0.295828	0.830000	P	1	P	0.400000	0.417440	0.382560	0.239332		not_available		0.672216	0.060000	0.100186	0.061210	-0.043080			0.067222	0.419091	0.428980	0.258729		0.892500	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	liver	lower_risk_by_current_normal_expression
1216	SEMA6D	ENSG00000137872	Q8NFY4	core_surfaceome	adc_focused	0.295696	0.830000	P	1	P	0.600000	0.568089	0.300557	0.599629		not_available		0.789308	0.090000	0.136341	0.048089	-0.107933			0.078931	0.568720	0.360000	0.900000		0.932500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1217	PLET1	ENSG00000188771	Q6UQ28	core_surfaceome	adc_focused	0.295545	1.000000		0		0.400000	0.154917	0.653432	0.085343	0.137228	not_available		0.858491	0.060000	0.037180	0.104549	-0.015362	0.023329		0.085849	0.123098	0.608275	0.000000	0.040909	0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1218	FCRL6	ENSG00000181036	Q6DN72	core_surfaceome	adc_focused	0.295531	0.830000	P	1	P	0.400000	0.472727	0.484972	0.470501		not_available		0.789308	0.060000	0.113454	0.077596	-0.084690			0.078931	0.471095	0.509907	0.850000		0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1219	CEACAM8	ENSG00000124469	P31997	core_surfaceome	adc_focused	0.295476	1.000000		0		0.400000	0.259369	0.241187	0.364564	0.673002	not_available		0.858491	0.060000	0.062249	0.038590	-0.065622	0.114410		0.085849	0.256160	0.311558	0.800000	0.322222	0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1220	GRM6	ENSG00000113262	O15303	core_surfaceome	adc_focused	0.295313	1.000000		0		0.400000	0.261596	0.256401	0.194805	0.584405	not_available		0.672216	0.060000	0.062783	0.041024	-0.035065	0.099349		0.067222	0.258961	0.322542	0.180891	0.266667	0.892500	watchlist_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1221	ADGRG6	ENSG00000112414	Q86SQ4	core_surfaceome	adc_focused	0.294608	1.000000		0		0.400000	0.769573	0.814842	0.599629	0.097820	not_available		0.108398	0.060000	0.184698	0.130375	-0.107933	0.016629		0.010840	0.772894	0.708905	0.900000	0.006667	0.712500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1222	GP9	ENSG00000169704	P14770	core_surfaceome	adc_focused	0.294442	1.000000		0		0.400000	0.225974	0.083488	0.364564	0.854108	not_available		0.872734	0.060000	0.054234	0.013358	-0.065622	0.145198		0.087273	0.215677	0.173878	0.800000	0.516667	0.957139	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1223	TREM2	ENSG00000095970	Q9NZC2	core_surfaceome	adc_focused	0.294245	1.000000		0		0.400000	0.761781	0.894991	0.832282	0.294019	not_available		0.080466	0.060000	0.182827	0.143199	-0.149811	0.049983		0.008047	0.768664	0.794360	1.000000	0.181667	0.682500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1224	OR10A5	ENSG00000166363	Q9H207	core_surfaceome	adc_focused	0.294197	0.830000	P	1	P	0.400000	0.163265	0.802597	0.085343		not_available		0.319460	0.060000	0.039184	0.128416	-0.015362			0.031946	0.129536	0.701020	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1225	TRPM2	ENSG00000142185	O94759	core_surfaceome	adc_focused	0.294041	1.000000		0		0.200000	0.743599	0.940260	0.832282	0.422862	not_available		0.130596	0.030000	0.178464	0.150442	-0.149811	0.071887		0.013060	0.748256	0.841410	1.000000	0.210606	0.720002	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1226	GPR20	ENSG00000204882	Q99678	core_surfaceome	adc_focused	0.294006	0.830000	P	1	P	0.600000	0.440074	0.311317	0.246011		not_available		0.428783	0.090000	0.105618	0.049811	-0.044282			0.042878	0.443135	0.369573	0.283706		0.760137	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	endothelial	lower_risk_by_current_normal_expression
1227	OR6S1	ENSG00000181803	Q8NH40	core_surfaceome	adc_focused	0.293952	0.830000	P	1	P	0.400000	0.179221	0.740631	0.085343		not_available		0.378283	0.060000	0.043013	0.118501	-0.015362			0.037828	0.155269	0.653228	0.000000		0.752047	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1228	SCN9A	ENSG00000169432	Q15858	core_surfaceome	adc_focused	0.293854	1.000000		0		0.600000	0.381818	0.367347	0.832282	0.892677	not_available		0.514983	0.090000	0.091636	0.058776	-0.149811	0.151755		0.051498	0.381688	0.415993	1.000000	0.545556	0.787177	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_low_protein_present;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1229	OR1D4	ENSG00000255095	P47884	core_surfaceome	adc_focused	0.293630	0.830000	P	1	P	0.400000	0.160297	0.774397	0.085343		not_available		0.367000	0.060000	0.038471	0.123904	-0.015362			0.036700	0.126883	0.678646	0.000000		0.751038	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1230	KDR	ENSG00000128052	P35968	core_surfaceome	adc_focused	0.293612	1.000000		0		0.400000	0.724119	0.535807	0.832282	0.354108	not_available		0.637070	0.060000	0.173789	0.085729	-0.149811	0.060198		0.063707	0.730056	0.546160	1.000000	0.200000	0.862500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1231	TNF	ENSG00000232810	P01375	core_surfaceome	adc_focused	0.293586	1.000000		0		0.200000	0.498701	0.576994	0.364564	0.621297	not_available		0.115797	0.030000	0.119688	0.092319	-0.065622	0.105620		0.011580	0.497662	0.572690	0.800000	0.275556	0.712500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1232	SCNN1D	ENSG00000162572	P51172	core_surfaceome	adc_focused	0.293454	1.000000		0		0.600000	0.477922	0.152876	0.832282	0.854108	not_available		0.689049	0.090000	0.114701	0.024460	-0.149811	0.145198		0.068905	0.476957	0.232171	1.000000	0.516667	0.900000	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1233	LRRC19	ENSG00000184434	Q9H756	core_surfaceome	adc_focused	0.292877	0.830000	P	1	P	0.400000	0.471243	0.526902	0.599629		not_available		0.936182	0.060000	0.113098	0.084304	-0.107933			0.093618	0.469295	0.541150	0.900000		0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1234	PTGER2	ENSG00000125384	P43116	core_surfaceome	adc_focused	0.292674	0.830000	P	1	P	0.400000	0.696104	0.413729	0.364564		not_available		0.152793	0.060000	0.167065	0.066197	-0.065622			0.015279	0.701410	0.454694	0.800000		0.731684	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1235	HTR3D	ENSG00000186090	Q70Z44	core_surfaceome	adc_focused	0.292565	0.830000	P	1	P	0.400000	0.145640	0.633395	0.085343		not_available		0.618942	0.060000	0.034954	0.101343	-0.015362			0.061894	0.119239	0.601633	0.000000		0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1236	CD1B	ENSG00000158485	P29016	core_surfaceome	adc_focused	0.292541	1.000000		0		0.400000	0.365863	0.336920	0.312987	0.314980	not_available		0.936182	0.060000	0.087807	0.053907	-0.056338	0.053547		0.093618	0.361373	0.387755	0.750000	0.196667	0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	immune	moderate_off_tumor_risk
1237	ACVR2B	ENSG00000114739	Q13705	core_surfaceome	adc_focused	0.292500	1.000000		0		0.400000	0.565121	0.730612	0.832282	0.253214	not_available		0.867370	0.060000	0.135629	0.116898	-0.149811	0.043046		0.086737	0.565325	0.645195	1.000000	0.159444	0.953340	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1238	GPR161	ENSG00000143147	Q8N6U8	core_surfaceome	adc_focused	0.292424	1.000000		0		0.200000	0.639332	0.687570	0.470501	0.429570	not_available		0.106363	0.030000	0.153440	0.110011	-0.084690	0.073027		0.010636	0.642393	0.623562	0.850000	0.213611	0.711886	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
1239	OR2D3	ENSG00000178358	Q8NGH3	core_surfaceome	adc_focused	0.292352	1.000000		0		0.400000	0.156772	0.760297	0.085343	0.290106	not_available		0.391232	0.060000	0.037625	0.121648	-0.015362	0.049318		0.039123	0.124230	0.667440	0.000000	0.180556	0.753992	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1240	OR1L6	ENSG00000171459	Q8NGR2	core_surfaceome	adc_focused	0.292192	0.830000	P	1	P	0.400000	0.125974	0.758071	0.085343		not_available		0.463559	0.060000	0.030234	0.121291	-0.015362			0.046356	0.108015	0.666438	0.000000		0.770155	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1241	RGMA	ENSG00000182175	Q96B86	core_surfaceome	adc_focused	0.292138	1.000000		0		0.400000	0.726160	0.176809	0.832282	0.641699	not_available		0.702923	0.060000	0.174278	0.028289	-0.149811	0.109089		0.070292	0.731855	0.252393	1.000000	0.288611	0.920000	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
