gene_id	variance
ENSG00000276692.1	20.8383731842041
ENSG00000266869.1	20.83793830871582
ENSG00000273866.1	20.8206844329834
ENSG00000211599.2	20.804527282714844
ENSG00000148965.8	20.797359466552734
ENSG00000269978.1	20.784643173217773
ENSG00000156885.5	20.780399322509766
ENSG00000111701.6	20.778255462646484
ENSG00000259738.1	20.765928268432617
ENSG00000224271.5	20.753299713134766
ENSG00000227644.2	20.752084732055664
ENSG00000239002.3	20.734737396240234
ENSG00000260170.1	20.72982406616211
ENSG00000224137.1	20.72797966003418
ENSG00000268295.1	20.72430992126465
ENSG00000266729.5	20.697978973388672
ENSG00000180806.4	20.689903259277344
ENSG00000250328.5	20.663288116455078
ENSG00000100557.9	20.661590576171875
ENSG00000167653.4	20.660045623779297
ENSG00000264346.1	20.638652801513672
ENSG00000091704.9	20.634672164916992
ENSG00000225364.1	20.632253646850586
ENSG00000149021.6	20.63115692138672
ENSG00000255319.5	20.62044906616211
ENSG00000214049.6	20.59339141845703
ENSG00000171564.11	20.58704948425293
ENSG00000242407.1	20.58092498779297
ENSG00000255629.1	20.574007034301758
ENSG00000224016.2	20.5657901763916
ENSG00000244468.1	20.563278198242188
ENSG00000206834.1	20.56003189086914
ENSG00000229047.1	20.542984008789062
ENSG00000273628.1	20.525421142578125
ENSG00000250451.5	20.507888793945312
ENSG00000236481.1	20.503814697265625
ENSG00000276443.1	20.50358772277832
ENSG00000227077.3	20.49102783203125
ENSG00000223394.2	20.46468734741211
ENSG00000279033.1	20.457012176513672
ENSG00000179751.6	20.456092834472656
ENSG00000257035.1	20.45172119140625
ENSG00000123500.9	20.450748443603516
ENSG00000230834.1	20.42399024963379
ENSG00000134443.9	20.41332244873047
ENSG00000211611.2	20.411975860595703
ENSG00000204832.9	20.40846824645996
ENSG00000278077.1	20.40146255493164
ENSG00000276002.1	20.399179458618164
ENSG00000273711.1	20.365522384643555
ENSG00000251331.6	20.36194610595703
ENSG00000159197.3	20.361875534057617
ENSG00000261385.1	20.360918045043945
ENSG00000261822.1	20.36046028137207
ENSG00000006128.11	20.345125198364258
ENSG00000117148.7	20.33749008178711
ENSG00000244252.1	20.33343505859375
ENSG00000221716.1	20.33184051513672
ENSG00000205922.4	20.32045555114746
ENSG00000275307.1	20.31539535522461
ENSG00000255811.1	20.313865661621094
ENSG00000133136.4	20.307281494140625
ENSG00000261359.2	20.304424285888672
ENSG00000269246.1	20.300655364990234
ENSG00000241244.1	20.29840850830078
ENSG00000211664.2	20.289363861083984
ENSG00000257893.2	20.289220809936523
ENSG00000237361.2	20.270227432250977
ENSG00000200816.1	20.2537841796875
ENSG00000281453.1	20.25360679626465
ENSG00000170369.3	20.248952865600586
ENSG00000275515.1	20.24493408203125
ENSG00000225026.1	20.22983169555664
ENSG00000273587.1	20.228248596191406
ENSG00000277882.1	20.22771644592285
ENSG00000255774.1	20.223247528076172
ENSG00000264293.2	20.213558197021484
ENSG00000278158.1	20.209918975830078
ENSG00000270132.1	20.20701026916504
ENSG00000248648.1	20.196821212768555
ENSG00000238151.1	20.184551239013672
ENSG00000211814.1	20.18370246887207
ENSG00000275896.4	20.179567337036133
ENSG00000243264.2	20.167034149169922
ENSG00000274226.4	20.16619300842285
ENSG00000235026.5	20.15648651123047
ENSG00000145879.10	20.151451110839844
ENSG00000281517.1	20.149782180786133
ENSG00000079112.9	20.149410247802734
ENSG00000279364.1	20.13710594177246
ENSG00000236391.3	20.131877899169922
ENSG00000226598.1	20.11090850830078
ENSG00000233999.3	20.094722747802734
ENSG00000272440.1	20.09242057800293
ENSG00000259823.5	20.086956024169922
ENSG00000254348.1	20.083755493164062
ENSG00000276412.1	20.07132339477539
ENSG00000241728.5	20.068191528320312
ENSG00000270822.1	20.067676544189453
ENSG00000242463.3	20.066547393798828
ENSG00000252355.1	20.06098747253418
ENSG00000105205.6	20.060733795166016
ENSG00000271916.1	20.055740356445312
ENSG00000225380.4	20.04882049560547
ENSG00000251155.2	20.04819107055664
ENSG00000276528.1	20.030128479003906
ENSG00000275558.1	19.995893478393555
ENSG00000172461.10	19.990896224975586
ENSG00000251992.1	19.98977279663086
ENSG00000264272.1	19.985477447509766
ENSG00000223274.5	19.981449127197266
ENSG00000233271.1	19.977190017700195
ENSG00000259799.1	19.97540855407715
ENSG00000205923.3	19.974960327148438
ENSG00000230397.1	19.968141555786133
ENSG00000257139.1	19.950809478759766
ENSG00000200972.1	19.950027465820312
ENSG00000243260.3	19.924522399902344
ENSG00000207062.1	19.916894912719727
ENSG00000206785.1	19.916894912719727
ENSG00000211652.2	19.91119384765625
ENSG00000275666.1	19.908735275268555
ENSG00000274427.1	19.884069442749023
ENSG00000258724.1	19.88317108154297
ENSG00000222370.1	19.883089065551758
ENSG00000220793.5	19.880970001220703
ENSG00000138308.5	19.880657196044922
ENSG00000253492.1	19.879926681518555
ENSG00000254335.1	19.879926681518555
ENSG00000237082.1	19.86655044555664
ENSG00000172551.10	19.85205078125
ENSG00000111700.12	19.847047805786133
ENSG00000261641.2	19.84451675415039
ENSG00000234638.1	19.83673858642578
ENSG00000278020.1	19.834871292114258
ENSG00000254290.1	19.831741333007812
ENSG00000226499.1	19.830324172973633
ENSG00000248211.1	19.821224212646484
ENSG00000270704.3	19.81882667541504
ENSG00000275997.1	19.81624984741211
ENSG00000163735.6	19.81183433532715
ENSG00000273389.1	19.808380126953125
ENSG00000250989.1	19.806791305541992
ENSG00000236773.1	19.796693801879883
ENSG00000211669.2	19.794809341430664
ENSG00000211820.1	19.790996551513672
ENSG00000260015.1	19.789600372314453
ENSG00000243854.3	19.77790641784668
ENSG00000239948.2	19.7702579498291
ENSG00000229795.2	19.767494201660156
ENSG00000236086.4	19.76474952697754
ENSG00000280013.1	19.76154136657715
ENSG00000224167.1	19.761371612548828
ENSG00000271064.1	19.756210327148438
ENSG00000259066.5	19.753629684448242
ENSG00000279809.1	19.75238037109375
ENSG00000230306.1	19.75136947631836
ENSG00000211937.3	19.747995376586914
ENSG00000269946.1	19.745370864868164
ENSG00000227932.1	19.741796493530273
ENSG00000258924.4	19.74007225036621
ENSG00000096395.10	19.737821578979492
ENSG00000233971.1	19.736303329467773
ENSG00000211625.2	19.725671768188477
ENSG00000267132.1	19.7205810546875
ENSG00000267203.1	19.719221115112305
ENSG00000243480.7	19.70905876159668
ENSG00000277602.1	19.70083999633789
ENSG00000267085.1	19.70066261291504
ENSG00000225544.1	19.697555541992188
ENSG00000205236.6	19.691978454589844
ENSG00000211952.3	19.681428909301758
ENSG00000263426.2	19.6679630279541
ENSG00000267105.1	19.644790649414062
ENSG00000206073.10	19.636734008789062
ENSG00000259087.5	19.627622604370117
ENSG00000211934.3	19.62239646911621
ENSG00000180178.10	19.608789443969727
ENSG00000168484.12	19.608484268188477
ENSG00000233838.5	19.606708526611328
ENSG00000276988.1	19.605541229248047
ENSG00000274978.1	19.60041618347168
ENSG00000178828.6	19.578189849853516
ENSG00000200792.1	19.576921463012695
ENSG00000235734.4	19.56497573852539
ENSG00000269124.1	19.56365966796875
ENSG00000269026.2	19.5606689453125
ENSG00000275614.1	19.55978775024414
ENSG00000231535.5	19.545127868652344
ENSG00000236039.1	19.53874969482422
ENSG00000253239.1	19.52419090270996
ENSG00000250266.1	19.51732635498047
ENSG00000276368.1	19.51605224609375
ENSG00000264937.1	19.508291244506836
ENSG00000184530.8	19.507450103759766
ENSG00000016490.15	19.48888397216797
ENSG00000211942.3	19.48822593688965
ENSG00000259279.1	19.48417091369629
ENSG00000277247.1	19.476572036743164
ENSG00000219608.3	19.469284057617188
ENSG00000278462.1	19.468124389648438
ENSG00000124232.10	19.44629669189453
ENSG00000275126.1	19.44527244567871
ENSG00000198681.6	19.44222640991211
ENSG00000277952.1	19.44078826904297
ENSG00000229601.1	19.430727005004883
ENSG00000232044.6	19.424930572509766
ENSG00000225770.1	19.42462921142578
ENSG00000029559.6	19.423553466796875
ENSG00000270095.1	19.42267417907715
ENSG00000180383.3	19.418975830078125
ENSG00000178372.7	19.417043685913086
ENSG00000254866.2	19.414291381835938
ENSG00000124233.11	19.402559280395508
ENSG00000255163.1	19.397258758544922
ENSG00000267459.1	19.392934799194336
ENSG00000231878.1	19.368181228637695
ENSG00000243560.3	19.356138229370117
ENSG00000279535.1	19.343006134033203
ENSG00000122585.7	19.34100914001465
ENSG00000260465.1	19.340932846069336
ENSG00000242628.5	19.32170867919922
ENSG00000111780.8	19.317834854125977
ENSG00000211650.2	19.317106246948242
ENSG00000244116.3	19.314987182617188
ENSG00000277867.1	19.314023971557617
ENSG00000277941.1	19.30440902709961
ENSG00000253528.2	19.304149627685547
ENSG00000250271.1	19.29682159423828
ENSG00000211812.1	19.294952392578125
ENSG00000163515.6	19.286479949951172
ENSG00000274752.1	19.285903930664062
ENSG00000211961.3	19.27776527404785
ENSG00000225243.5	19.270923614501953
ENSG00000224183.1	19.259441375732422
ENSG00000164400.5	19.257932662963867
ENSG00000280620.1	19.248760223388672
ENSG00000235299.2	19.23979377746582
ENSG00000280743.1	19.237316131591797
ENSG00000259262.1	19.233964920043945
ENSG00000277948.1	19.23080825805664
ENSG00000279168.1	19.22914695739746
ENSG00000188293.5	19.224754333496094
ENSG00000258245.1	19.210309982299805
ENSG00000280981.1	19.203052520751953
ENSG00000239819.2	19.2015438079834
ENSG00000268104.2	19.196340560913086
ENSG00000260335.1	19.195844650268555
ENSG00000261588.1	19.191259384155273
ENSG00000175329.12	19.18570899963379
ENSG00000236528.1	19.183914184570312
ENSG00000229314.5	19.18218421936035
ENSG00000240233.3	19.17267417907715
ENSG00000211787.1	19.171092987060547
ENSG00000260366.1	19.168874740600586
ENSG00000280730.1	19.153278350830078
ENSG00000242170.3	19.147403717041016
ENSG00000145321.12	19.14451026916504
ENSG00000226251.5	19.143964767456055
ENSG00000007306.14	19.138273239135742
ENSG00000222328.1	19.13572120666504
ENSG00000181092.9	19.131999969482422
ENSG00000255780.1	19.130197525024414
ENSG00000260246.1	19.127458572387695
ENSG00000273294.1	19.12419319152832
ENSG00000125207.7	19.109357833862305
ENSG00000241431.1	19.10883331298828
ENSG00000253929.1	19.10872459411621
ENSG00000225071.1	19.10703468322754
ENSG00000198443.6	19.098438262939453
ENSG00000280238.1	19.09136962890625
ENSG00000178776.4	19.08195686340332
ENSG00000280408.1	19.079992294311523
ENSG00000224014.1	19.0737247467041
ENSG00000248771.5	19.070003509521484
ENSG00000228171.1	19.062950134277344
ENSG00000168875.2	19.047096252441406
ENSG00000199805.1	19.036659240722656
ENSG00000256417.1	19.0269718170166
ENSG00000216588.8	19.024642944335938
ENSG00000253348.1	19.017532348632812
ENSG00000275385.1	19.016559600830078
ENSG00000238165.1	19.000682830810547
ENSG00000166407.13	18.973430633544922
ENSG00000273485.1	18.971813201904297
ENSG00000211632.3	18.970163345336914
ENSG00000273703.1	18.966388702392578
ENSG00000272801.1	18.961740493774414
ENSG00000273598.1	18.958293914794922
ENSG00000266200.6	18.956344604492188
ENSG00000207765.1	18.952299118041992
ENSG00000267592.1	18.93228530883789
ENSG00000270141.3	18.927234649658203
ENSG00000256500.5	18.911731719970703
ENSG00000175646.3	18.910829544067383
ENSG00000240247.6	18.907955169677734
ENSG00000271717.1	18.90558624267578
ENSG00000226024.1	18.905237197875977
ENSG00000211750.2	18.903749465942383
ENSG00000272234.1	18.902193069458008
ENSG00000204710.2	18.889686584472656
ENSG00000281039.1	18.88306999206543
ENSG00000273204.1	18.879825592041016
ENSG00000244649.4	18.87447166442871
ENSG00000266282.1	18.87197494506836
ENSG00000221857.7	18.866382598876953
ENSG00000211752.3	18.865690231323242
ENSG00000211950.2	18.865131378173828
ENSG00000146039.10	18.86260986328125
ENSG00000269968.1	18.86003875732422
ENSG00000281433.1	18.859365463256836
ENSG00000268545.1	18.85517692565918
ENSG00000115263.14	18.850358963012695
ENSG00000243104.1	18.850099563598633
ENSG00000256462.1	18.84881019592285
ENSG00000254098.1	18.846412658691406
ENSG00000224126.2	18.84589385986328
ENSG00000230061.2	18.840618133544922
ENSG00000257607.1	18.836484909057617
ENSG00000229005.2	18.83184051513672
ENSG00000273300.1	18.828615188598633
ENSG00000273727.1	18.820341110229492
ENSG00000232498.1	18.816850662231445
ENSG00000226928.1	18.810911178588867
ENSG00000231196.3	18.79631233215332
ENSG00000212371.1	18.796049118041992
ENSG00000280411.1	18.79600715637207
ENSG00000233682.3	18.786054611206055
ENSG00000259052.1	18.78514862060547
ENSG00000275630.1	18.779870986938477
ENSG00000211816.2	18.775516510009766
ENSG00000259071.1	18.76568031311035
ENSG00000171885.13	18.762737274169922
ENSG00000211670.2	18.76185417175293
ENSG00000260107.1	18.74742889404297
ENSG00000270802.2	18.74380874633789
ENSG00000241461.3	18.731191635131836
ENSG00000255007.1	18.72096824645996
ENSG00000274701.1	18.71006202697754
ENSG00000238390.1	18.70826530456543
ENSG00000237729.2	18.70818519592285
ENSG00000273950.1	18.70134925842285
ENSG00000203618.5	18.700700759887695
ENSG00000232218.1	18.698238372802734
ENSG00000257531.2	18.697330474853516
ENSG00000242876.3	18.69240379333496
ENSG00000239839.5	18.68940544128418
ENSG00000106631.8	18.682693481445312
ENSG00000204544.5	18.678152084350586
ENSG00000275084.3	18.672353744506836
ENSG00000180251.4	18.66779136657715
ENSG00000240194.6	18.664371490478516
ENSG00000278484.1	18.656850814819336
ENSG00000228886.1	18.654727935791016
ENSG00000242860.3	18.65469741821289
ENSG00000267793.1	18.654579162597656
ENSG00000270048.1	18.651939392089844
ENSG00000275611.1	18.65010643005371
ENSG00000156413.13	18.649545669555664
ENSG00000239881.1	18.649503707885742
ENSG00000258531.2	18.646747589111328
ENSG00000237429.1	18.64061737060547
ENSG00000213373.7	18.633638381958008
ENSG00000211804.3	18.628211975097656
ENSG00000241294.1	18.623165130615234
ENSG00000140506.16	18.616966247558594
ENSG00000223416.3	18.616825103759766
ENSG00000176840.11	18.609952926635742
ENSG00000281350.1	18.599584579467773
ENSG00000282413.1	18.597023010253906
ENSG00000256804.1	18.592987060546875
ENSG00000211796.1	18.592206954956055
ENSG00000211649.3	18.591018676757812
ENSG00000259001.3	18.59101104736328
ENSG00000167618.9	18.58349609375
ENSG00000189377.8	18.579015731811523
ENSG00000272934.1	18.57643699645996
ENSG00000260197.1	18.575716018676758
ENSG00000282012.1	18.573627471923828
ENSG00000211793.2	18.56171417236328
ENSG00000261567.1	18.558815002441406
ENSG00000235369.1	18.55602264404297
ENSG00000233214.1	18.55366325378418
ENSG00000265123.2	18.547683715820312
ENSG00000258181.1	18.545650482177734
ENSG00000236327.2	18.545528411865234
ENSG00000226964.1	18.544883728027344
ENSG00000176020.8	18.531105041503906
ENSG00000242087.2	18.529747009277344
ENSG00000036473.6	18.526546478271484
ENSG00000138472.10	18.521812438964844
ENSG00000265033.2	18.518230438232422
ENSG00000211815.3	18.511157989501953
ENSG00000211965.3	18.509883880615234
ENSG00000233072.1	18.50985336303711
ENSG00000271798.1	18.509334564208984
ENSG00000273763.1	18.508413314819336
ENSG00000266420.2	18.507020950317383
ENSG00000211785.1	18.505599975585938
ENSG00000154620.5	18.49943733215332
ENSG00000211776.2	18.495943069458008
ENSG00000244094.1	18.493911743164062
ENSG00000252906.1	18.493160247802734
ENSG00000243015.2	18.49073600769043
ENSG00000104371.4	18.490318298339844
ENSG00000154646.8	18.487092971801758
ENSG00000153002.11	18.48527717590332
ENSG00000267611.1	18.484947204589844
ENSG00000011677.12	18.484474182128906
ENSG00000227383.1	18.48246192932129
ENSG00000269989.1	18.47774314880371
ENSG00000262429.1	18.475088119506836
ENSG00000234271.1	18.470600128173828
ENSG00000240382.3	18.46994972229004
ENSG00000252010.1	18.466569900512695
ENSG00000271225.1	18.461408615112305
ENSG00000178597.5	18.457294464111328
ENSG00000257270.1	18.44251823425293
ENSG00000240671.2	18.43988609313965
ENSG00000277913.1	18.43686294555664
ENSG00000236663.1	18.43488311767578
ENSG00000229769.2	18.43431282043457
ENSG00000273541.1	18.41872215270996
ENSG00000201581.1	18.407047271728516
ENSG00000272573.5	18.404666900634766
ENSG00000125954.12	18.40369987487793
ENSG00000211725.3	18.400529861450195
ENSG00000236662.1	18.396886825561523
ENSG00000211967.3	18.396623611450195
ENSG00000274267.1	18.395797729492188
ENSG00000241670.3	18.39533042907715
ENSG00000254548.1	18.387237548828125
ENSG00000265727.2	18.386735916137695
ENSG00000254142.2	18.38591194152832
ENSG00000237061.1	18.38401222229004
ENSG00000233381.3	18.38381576538086
ENSG00000270136.5	18.38307762145996
ENSG00000270808.1	18.377662658691406
ENSG00000163377.14	18.376808166503906
ENSG00000174156.13	18.3717098236084
ENSG00000204792.2	18.371597290039062
ENSG00000206625.1	18.369165420532227
ENSG00000207507.1	18.369165420532227
ENSG00000206965.1	18.369165420532227
ENSG00000272055.1	18.369165420532227
ENSG00000207357.1	18.369165420532227
ENSG00000206932.1	18.369165420532227
ENSG00000207041.1	18.369165420532227
ENSG00000257595.2	18.35858726501465
ENSG00000237988.3	18.355958938598633
ENSG00000275791.1	18.346940994262695
ENSG00000225760.1	18.33794593811035
ENSG00000279767.1	18.335681915283203
ENSG00000272175.1	18.33081817626953
ENSG00000271749.1	18.32990837097168
ENSG00000234367.1	18.324567794799805
ENSG00000235586.1	18.317968368530273
ENSG00000268518.1	18.317790985107422
ENSG00000262583.1	18.31367301940918
ENSG00000234425.1	18.313425064086914
ENSG00000272982.1	18.31088638305664
ENSG00000213519.2	18.308528900146484
ENSG00000166869.2	18.308000564575195
ENSG00000274641.1	18.304012298583984
ENSG00000211724.3	18.302513122558594
ENSG00000181195.10	18.302417755126953
ENSG00000239247.3	18.294883728027344
ENSG00000232372.1	18.292724609375
ENSG00000280496.1	18.2926025390625
ENSG00000265188.1	18.28448486328125
ENSG00000278910.3	18.283531188964844
ENSG00000258048.1	18.279542922973633
ENSG00000244218.3	18.27918815612793
ENSG00000214318.3	18.27460289001465
ENSG00000231566.1	18.27377700805664
ENSG00000240864.3	18.264236450195312
ENSG00000234184.5	18.260583877563477
ENSG00000125285.5	18.257896423339844
ENSG00000155918.7	18.255428314208984
ENSG00000159224.4	18.253538131713867
ENSG00000278840.1	18.24726104736328
ENSG00000230156.2	18.233169555664062
ENSG00000261276.1	18.230409622192383
ENSG00000122304.10	18.22503662109375
ENSG00000224122.1	18.222631454467773
ENSG00000281194.1	18.22251319885254
ENSG00000267800.1	18.221309661865234
ENSG00000255666.5	18.20830535888672
ENSG00000254856.1	18.197843551635742
ENSG00000236883.1	18.19109535217285
ENSG00000268995.1	18.189571380615234
ENSG00000277235.1	18.189233779907227
ENSG00000232756.1	18.18783187866211
ENSG00000219814.2	18.179855346679688
ENSG00000213606.3	18.17642593383789
ENSG00000279617.1	18.17594337463379
ENSG00000261606.5	18.174428939819336
ENSG00000271127.1	18.17277717590332
ENSG00000227681.5	18.16849708557129
ENSG00000239855.1	18.16812515258789
ENSG00000262539.1	18.167049407958984
ENSG00000274008.1	18.166790008544922
ENSG00000241693.2	18.166717529296875
ENSG00000267453.6	18.157827377319336
ENSG00000254233.1	18.151958465576172
ENSG00000232768.1	18.1485652923584
ENSG00000273313.1	18.14254379272461
ENSG00000240250.3	18.14208984375
ENSG00000109511.10	18.140869140625
ENSG00000276757.1	18.13724708557129
ENSG00000243423.1	18.135774612426758
ENSG00000240853.3	18.128681182861328
ENSG00000214855.9	18.123247146606445
ENSG00000115009.11	18.120853424072266
ENSG00000242853.3	18.118968963623047
ENSG00000222276.1	18.111928939819336
ENSG00000275638.1	18.10890007019043
ENSG00000174358.15	18.105859756469727
ENSG00000206075.13	18.105464935302734
ENSG00000070019.4	18.099971771240234
ENSG00000243289.1	18.097694396972656
ENSG00000228278.3	18.085399627685547
ENSG00000213860.4	18.083675384521484
ENSG00000278637.1	18.080289840698242
ENSG00000259232.2	18.079607009887695
ENSG00000211805.1	18.073726654052734
ENSG00000156755.10	18.07183837890625
ENSG00000278272.1	18.071758270263672
ENSG00000243888.1	18.06999969482422
ENSG00000275339.1	18.064693450927734
ENSG00000282304.1	18.063602447509766
ENSG00000143954.12	18.060375213623047
ENSG00000229195.1	18.059364318847656
ENSG00000273153.1	18.057233810424805
ENSG00000270919.1	18.053556442260742
ENSG00000215692.2	18.050189971923828
ENSG00000248794.1	18.035858154296875
ENSG00000254418.1	18.033344268798828
ENSG00000251508.1	18.032827377319336
ENSG00000231292.6	18.031124114990234
ENSG00000255089.1	18.030071258544922
ENSG00000231485.1	18.025806427001953
ENSG00000277859.1	18.0097713470459
ENSG00000226862.1	18.006000518798828
ENSG00000248538.6	17.99276351928711
ENSG00000229512.1	17.98998260498047
ENSG00000279502.1	17.987131118774414
ENSG00000238363.1	17.985126495361328
ENSG00000259970.1	17.98387908935547
ENSG00000277192.1	17.98237419128418
ENSG00000264573.2	17.98095703125
ENSG00000220867.1	17.977218627929688
ENSG00000235238.1	17.974119186401367
ENSG00000186973.10	17.969926834106445
ENSG00000261717.5	17.969770431518555
ENSG00000213578.5	17.96682357788086
ENSG00000277081.1	17.96576499938965
ENSG00000225554.1	17.96539306640625
ENSG00000271973.1	17.960281372070312
ENSG00000254879.1	17.959014892578125
ENSG00000226660.2	17.95863914489746
ENSG00000258830.1	17.957988739013672
ENSG00000273184.1	17.95655059814453
ENSG00000233084.2	17.956356048583984
ENSG00000211780.3	17.95635223388672
ENSG00000211800.3	17.955625534057617
ENSG00000267776.1	17.955617904663086
ENSG00000248881.1	17.95326805114746
ENSG00000270025.2	17.9530086517334
ENSG00000227962.1	17.95172119140625
ENSG00000227070.1	17.946565628051758
ENSG00000239908.3	17.946556091308594
ENSG00000206624.1	17.946163177490234
ENSG00000259384.6	17.938430786132812
ENSG00000204652.6	17.93792152404785
ENSG00000277599.1	17.936962127685547
ENSG00000239868.3	17.93185043334961
ENSG00000232059.3	17.931459426879883
ENSG00000156006.4	17.930971145629883
ENSG00000261602.1	17.928512573242188
ENSG00000227726.1	17.926727294921875
ENSG00000176289.4	17.92532730102539
ENSG00000166143.9	17.92405128479004
ENSG00000228007.1	17.918781280517578
ENSG00000242889.3	17.918148040771484
ENSG00000255501.1	17.917850494384766
ENSG00000248871.1	17.915796279907227
ENSG00000257636.6	17.91272735595703
ENSG00000239686.1	17.90648651123047
ENSG00000166828.2	17.903934478759766
ENSG00000184084.7	17.90252113342285
ENSG00000243267.3	17.901060104370117
ENSG00000260342.2	17.896488189697266
ENSG00000273257.1	17.89531135559082
ENSG00000270190.1	17.893117904663086
ENSG00000276405.1	17.89264678955078
ENSG00000229299.2	17.88868522644043
ENSG00000230804.2	17.882230758666992
ENSG00000255487.1	17.88033676147461
ENSG00000234268.1	17.880176544189453
ENSG00000254741.1	17.877206802368164
ENSG00000231903.1	17.876501083374023
ENSG00000248103.1	17.875125885009766
ENSG00000197153.4	17.87210464477539
ENSG00000259884.1	17.869190216064453
ENSG00000240808.1	17.867721557617188
ENSG00000277452.1	17.863916397094727
ENSG00000203877.7	17.863037109375
ENSG00000139800.8	17.86231231689453
ENSG00000222501.1	17.861167907714844
ENSG00000168928.12	17.855497360229492
ENSG00000275625.1	17.854671478271484
ENSG00000043355.10	17.85154914855957
ENSG00000211818.1	17.846439361572266
ENSG00000224797.1	17.846296310424805
ENSG00000239804.1	17.843481063842773
ENSG00000211779.3	17.843055725097656
ENSG00000233674.2	17.84109115600586
ENSG00000260436.1	17.835474014282227
ENSG00000211728.2	17.83207130432129
ENSG00000211706.2	17.83048439025879
ENSG00000201684.1	17.82352638244629
ENSG00000265093.2	17.821550369262695
ENSG00000231967.1	17.81877326965332
ENSG00000211803.2	17.815078735351562
ENSG00000244575.3	17.809226989746094
ENSG00000265303.1	17.80864715576172
ENSG00000232879.2	17.800918579101562
ENSG00000240253.5	17.80084800720215
ENSG00000159217.9	17.800378799438477
ENSG00000083782.7	17.800344467163086
ENSG00000237758.1	17.797637939453125
ENSG00000211806.2	17.797000885009766
ENSG00000257512.1	17.795412063598633
ENSG00000237254.2	17.794675827026367
ENSG00000232793.2	17.792787551879883
ENSG00000145107.15	17.790855407714844
ENSG00000234927.1	17.789033889770508
ENSG00000271532.1	17.784944534301758
ENSG00000135220.10	17.777141571044922
ENSG00000204140.9	17.77678108215332
ENSG00000237749.4	17.775665283203125
ENSG00000211794.3	17.772478103637695
ENSG00000214578.5	17.77130889892578
ENSG00000276592.1	17.77118682861328
ENSG00000276819.1	17.770858764648438
ENSG00000226386.1	17.769775390625
ENSG00000270962.1	17.764822006225586
ENSG00000230937.9	17.763473510742188
ENSG00000231826.5	17.76324462890625
ENSG00000277371.1	17.756622314453125
ENSG00000238178.6	17.752883911132812
ENSG00000168631.11	17.752544403076172
ENSG00000224324.1	17.743318557739258
ENSG00000280755.1	17.736289978027344
ENSG00000244349.1	17.732807159423828
ENSG00000264391.2	17.731233596801758
ENSG00000211784.2	17.73052215576172
ENSG00000227632.2	17.72774887084961
ENSG00000273712.1	17.726964950561523
ENSG00000268307.1	17.725391387939453
ENSG00000269068.1	17.72374153137207
ENSG00000274841.1	17.722835540771484
ENSG00000278770.1	17.722261428833008
ENSG00000251451.1	17.72149658203125
ENSG00000271153.1	17.720306396484375
ENSG00000256006.1	17.717388153076172
ENSG00000218980.2	17.714262008666992
ENSG00000259092.1	17.712799072265625
ENSG00000268117.1	17.7098445892334
ENSG00000229604.2	17.70855712890625
ENSG00000262692.1	17.707918167114258
ENSG00000260859.1	17.705358505249023
ENSG00000265263.1	17.70496368408203
ENSG00000272626.1	17.703506469726562
ENSG00000260877.1	17.70168113708496
ENSG00000265936.1	17.699697494506836
ENSG00000186493.11	17.694503784179688
ENSG00000241568.3	17.690977096557617
ENSG00000258949.1	17.687440872192383
ENSG00000236489.1	17.682918548583984
ENSG00000267042.1	17.681659698486328
ENSG00000277157.1	17.67868995666504
ENSG00000256843.1	17.67784881591797
ENSG00000231995.2	17.677175521850586
ENSG00000100146.16	17.67633056640625
ENSG00000239373.3	17.674108505249023
ENSG00000114638.7	17.664888381958008
ENSG00000269304.1	17.65851593017578
ENSG00000229278.1	17.654325485229492
ENSG00000278936.1	17.654266357421875
ENSG00000215837.7	17.650102615356445
ENSG00000169271.2	17.64763832092285
ENSG00000236924.1	17.64743995666504
ENSG00000257622.1	17.646045684814453
ENSG00000239419.3	17.639307022094727
ENSG00000235869.1	17.637714385986328
ENSG00000231194.1	17.636823654174805
ENSG00000232073.1	17.635374069213867
ENSG00000105641.3	17.63532257080078
ENSG00000240006.1	17.6294002532959
ENSG00000281918.1	17.628828048706055
ENSG00000277775.1	17.627216339111328
ENSG00000240098.3	17.626144409179688
ENSG00000280571.1	17.62482452392578
ENSG00000245112.2	17.618696212768555
ENSG00000204866.8	17.61610221862793
ENSG00000278847.1	17.614551544189453
ENSG00000258581.2	17.613622665405273
ENSG00000227401.1	17.60890007019043
ENSG00000259723.1	17.607709884643555
ENSG00000231445.1	17.60759735107422
ENSG00000168903.8	17.60215187072754
ENSG00000211817.2	17.59832763671875
ENSG00000204542.2	17.595867156982422
ENSG00000243544.3	17.593721389770508
ENSG00000234906.8	17.59257698059082
ENSG00000273971.1	17.589805603027344
ENSG00000203286.5	17.58673667907715
ENSG00000259992.1	17.586606979370117
ENSG00000118017.3	17.583131790161133
ENSG00000280137.1	17.580087661743164
ENSG00000278816.1	17.57999610900879
ENSG00000268154.2	17.57878875732422
ENSG00000130720.12	17.574996948242188
ENSG00000237949.1	17.573850631713867
ENSG00000278492.1	17.572683334350586
ENSG00000100721.10	17.566509246826172
ENSG00000233799.1	17.550689697265625
ENSG00000260534.1	17.547435760498047
ENSG00000254367.5	17.547008514404297
ENSG00000173467.8	17.54523468017578
ENSG00000242140.1	17.53359603881836
ENSG00000229436.1	17.53076171875
ENSG00000256725.1	17.530609130859375
ENSG00000202406.1	17.529022216796875
